reward,training_time,waiting_time,queue_length
-2730,,,
-2814,,,
-4026,,,
-2597,,,
-2496,,,
-2694,,,
-2138,,,
-2316,,,
-3018,,,
-2777,,,
-2522,,,
-2222,,,
-2380,,,
-3149,,,
-2518,,,
-2344,,,
-2536,,,
-2535,,,
-3194,,,
-2615,,,
-2321,,,
-2932,,,
-2184,,,
-2880,,,
-3076,,,
-2269,,,
-2744,,,
-2390,,,
-1995,,,
-2284,,,
-2455,,,
-2453,,,
-2285,,,
-2982,,,
-2558,,,
-2460,,,
-2172,,,
-2277,,,
-2487,,,
-2548,,,
-2406,,,
-2122,,,
-2169,,,
-2187,,,
-3584,,,
-2356,,,
-2279,,,
-2560,,,
-2301,,,
-2372,,,
-3486,,,
-2262,,,
-2576,,,
-2294,,,
-2439,,,
-2612,,,
-2657,,,
-1896,,,
-2830,,,
-2263,,,
-2226,,,
-2360,,,
-2342,,,
-2459,,,
-2309,,,
-2745,,,
-2974,,,
-2086,,,
-2351,,,
-2179,,,
-2732,,,
-2369,,,
-2659,,,
-2298,,,
-2861,,,
-3149,,,
-2210,,,
-2117,,,
-2238,,,
-2490,,,
-2959,,,
-2586,,,
-2119,,,
-2182,,,
-2218,,,
-2348,,,
-2301,,,
-2302,,,
-2407,,,
-2376,,,
-2137,,,
-2221,,,
-2271,,,
-2564,,,
-2404,,,
-2583,,,
-2143,,,
-2310,,,
-2367,,,
-2258,,,
-2083,,,
-2445,,,
-2112,,,
-2297,,,
-1965,,,
-2507,,,
-2239,,,
-2428,,,
-1981,,,
-2607,,,
-2253,,,
-1873,,,
-2072,,,
-2282,,,
-2255,,,
-2282,,,
-2766,,,
-2269,,,
-2339,,,
-2044,,,
-2107,,,
-2422,,,
-2177,,,
-2230,,,
-2101,,,
-2176,,,
-1958,,,
-2007,,,
-2154,,,
-1972,,,
-1968,,,
-2131,,,
-1980,,,
-2065,,,
-1697,,,
-1874,,,
-2200,,,
-2252,,,
-2239,,,
-2170,,,
-2103,,,
-2185,,,
-2152,,,
-1953,,,
-2153,,,
-2035,,,
-2152,,,
-2468,,,
-2066,,,
-2604,,,
-2392,,,
-2227,,,
-1932,,,
-2205,,,
-2113,,,
-2008,,,
-2449,,,
-2214,,,
-1861,,,
-2507,,,
-2296,,,
-2117,,,
-2184,,,
-1995,,,
-1781,,,
-1749,,,
-1810,,,
-1944,,,
-1836,,,
-2058,,,
-2220,,,
-2011,,,
-2037,,,
-2191,,,
-2039,,,
-2562,,,
-2297,,,
-1918,,,
-2036,,,
-1984,,,
-1715,,,
-2376,,,
-2721,,,
-2471,,,
-2039,,,
-1808,,,
-1734,,,
-2235,,,
-1920,,,
-1935,,,
-1927,,,
-1947,,,
-1677,,,
-2006,,,
-2161,,,
-2219,,,
-1929,,,
-1885,,,
-1949,,,
-2057,,,
-2099,,,
-1777,,,
-2197,,,
-1857,,,
-1843,,,
-1810,,,
-2098,,,
-1815,,,
-2356,,,
-1823,,,
-1713,,,
-1933,,,
-1889,,,
-2054,,,
-1719,,,
-2141,,,
-1803,,,
-1922,,,
-1941,,,
-2037,,,
-2210,,,
-2301,,,
-2026,,,
-1716,,,
-2123,,,
-2150,,,
-2321,,,
-1836,,,
-1837,,,
-2031,,,
-1837,,,
-1739,,,
-2060,,,
-2090,,,
-2031,,,
-2312,,,
-1696,,,
-2088,,,
-2063,,,
-2084,,,
-2195,,,
-1863,,,
-1875,,,
-1736,,,
-2274,,,
-2027,,,
-1788,,,
-2159,,,
-2025,,,
-2014,,,
-1920,,,
-1686,,,
-1682,,,
-1812,,,
-2123,,,
-1885,,,
-1948,,,
-2058,,,
-1786,,,
-1773,,,
-2072,,,
-2190,,,
-1972,,,
-1779,,,
-1922,,,
-1885,,,
-1814,,,
-1994,,,
-2207,,,
-1812,,,
-1715,,,
-1590,,,
-1942,,,
-2062,,,
-1971,,,
-2163,,,
-1951,,,
-1875,,,
-2036,,,
-1743,,,
-1873,,,
-1909,,,
-2259,,,
-1907,,,
-1809,,,
-2094,,,
-1708,,,
-1910,,,
-1930,,,
-1671,,,
-1718,,,
-2050,,,
-1690,,,
-1842,,,
-1533,,,
-1586,,,
-1811,,,
-1728,,,
-2029,,,
-1881,,,
-1534,,,
-1659,,,
-1871,,,
-1863,,,
-1715,,,
-1789,,,
-1993,,,
-1668,,,
-2078,,,
-1728,,,
-1857,,,
-2339,,,
-2196,,,
-1743,,,
-1761,,,
-1809,,,
-1731,,,
-1765,,,
-1728,,,
-1864,,,
-1755,,,
-1643,,,
-2010,,,
-1955,,,
-1797,,,
-1855,,,
-2028,,,
-1778,,,
-1549,,,
-1757,,,
-1547,,,
-1744,,,
-1675,,,
-1751,,,
-1798,,,
-1898,,,
-1709,,,
-1457,,,
-1954,,,
-1704,,,
-1710,,,
-1971,,,
-1698,,,
-1773,,,
-1735,,,
-1783,,,
-1598,,,
-1971,,,
-1771,,,
-1641,,,
-1805,,,
-2071,,,
-1490,,,
-1633,,,
-1808,,,
-1763,,,
-1572,,,
-1862,,,
-1753,,,
-1906,,,
-1694,,,
-1839,,,
-1948,,,
-1586,,,
-1957,,,
-1651,,,
-1680,,,
-1891,,,
-1407,,,
-1561,,,
-1684,,,
-1587,,,
-1638,,,
-1681,,,
-1634,,,
-1448,,,
-1721,,,
-1673,,,
-1688,,,
-1887,,,
-1684,,,
-1666,,,
-1590,,,
-1687,,,
-1609,,,
-2292,,,
-1757,,,
-1971,,,
-1827,,,
-1815,,,
-1668,,,
-1613,,,
-1751,,,
-1886,,,
-1656,,,
-1587,,,
-1513,,,
-1756,,,
-1816,,,
-1689,,,
-1858,,,
-1853,,,
-1515,,,
-1638,,,
-1529,,,
-1811,,,
-1766,,,
-1749,,,
-1836,,,
-1715,,,
-1629,,,
-1649,,,
-1564,,,
-1828,,,
-1928,,,
-1749,,,
-1892,,,
-1704,,,
-1922,,,
-2011,,,
-1677,,,
-1878,,,
-1979,,,
-1587,,,
-1469,,,
-1756,,,
-1521,,,
-1644,,,
-1621,,,
-1764,,,
-1649,,,
-1595,,,
-1919,,,
-1430,,,
-1667,,,
-1832,,,
-1591,,,
-1814,,,
-1748,,,
-1900,,,
-1528,,,
-1881,,,
-1898,,,
-1847,,,
-1651,,,
-1652,,,
-1482,,,
-1689,,,
-1542,,,
-1636,,,
-1647,,,
-2089,,,
-1704,,,
-1643,,,
-1657,,,
-1420,,,
-1790,,,
-1779,,,
-1742,,,
-1745,,,
-1550,,,
-1461,,,
-1679,,,
-1704,,,
-1638,,,
-1756,,,
-1699,,,
-1803,,,
-1700,,,
-1889,,,
-1825,,,
-1880,,,
-1783,,,
-2045,,,
-1700,,,
-1937,,,
-1760,,,
-1916,,,
-1593,,,
-1521,,,
-1527,,,
-1746,,,
-1700,,,
-1604,,,
-1538,,,
-1591,,,
-1847,,,
-1481,,,
-1671,,,
-1573,,,
-1745,,,
-1706,,,
-1695,,,
-1445,,,
-1554,,,
-1937,,,
-1332,,,
-1740,,,
-1773,,,
-1735,,,
-1641,,,
-1665,,,
-1586,,,
-1646,,,
-1533,,,
-1660,,,
-1760,,,
-1663,,,
-1622,,,
-1722,,,
-1591,,,
-1591,,,
-1632,,,
-1563,,,
-1517,,,
-1623,,,
-1882,,,
-1818,,,
-1709,,,
-1567,,,
-1379,,,
-1630,,,
-1717,,,
-1576,,,
-1810,,,
-1509,,,
-2058,,,
-1613,,,
-1509,,,
-1654,,,
-1682,,,
-1499,,,
-1782,,,
-1464,,,
-1739,,,
-1757,,,
-1634,,,
-1384,,,
-2018,,,
-1474,,,
-1821,,,
-1806,,,
-1685,,,
-1790,,,
-1498,,,
-1812,,,
-1649,,,
-1511,,,
-1519,,,
-1518,,,
-1837,,,
-1503,,,
-1724,,,
-1658,,,
-1809,,,
-1882,,,
-1842,,,
-1910,,,
-1544,,,
-1565,,,
-1800,,,
-1690,,,
-1599,,,
-1560,,,
-1341,,,
-1545,,,
-1698,,,
-1595,,,
-1496,,,
-1755,,,
-1538,,,
-1600,,,
-1890,,,
-1658,,,
-1739,,,
-1608,,,
-1602,,,
-1312,,,
-1462,,,
-1454,,,
-1578,,,
-1731,,,
-1599,,,
-1634,,,
-1578,,,
-1393,,,
-1610,,,
-1824,,,
-1605,,,
-1649,,,
-1674,,,
-1482,,,
-1555,,,
-1511,,,
-1468,,,
-1338,,,
-1486,,,
-1664,,,
-1362,,,
-1660,,,
-1456,,,
-1903,,,
-1251,,,
-1772,,,
-1776,,,
-1543,,,
-1709,,,
-1444,,,
-1661,,,
-1719,,,
-1968,,,
-1723,,,
-1934,,,
-1717,,,
-1735,,,
-1373,,,
-1619,,,
-1455,,,
-1609,,,
-1922,,,
-1543,,,
-1682,,,
-1591,,,
-1624,,,
-1695,,,
-1743,,,
-1651,,,
-1609,,,
-1452,,,
-1237,,,
-1456,,,
-1493,,,
-1452,,,
-1536,,,
-1608,,,
-1503,,,
-1933,,,
-1477,,,
-1399,,,
-1421,,,
-1733,,,
-1378,,,
-1657,,,
-1700,,,
-1581,,,
-1508,,,
-1721,,,
-1513,,,
-1486,,,
-1665,,,
-1541,,,
-1513,,,
-1584,,,
-1305,,,
-1523,,,
-1630,,,
-1758,,,
-1565,,,
-1412,,,
-1630,,,
-1688,,,
-1467,,,
-1748,,,
-1612,,,
-1457,,,
-1371,,,
-1705,,,
-1591,,,
-1639,,,
-1426,,,
-1673,,,
-1391,,,
-1662,,,
-1493,,,
-1562,,,
-1377,,,
-1629,,,
-1412,,,
-1495,,,
-1553,,,
-1544,,,
-1774,,,
-1598,,,
-1741,,,
-1517,,,
-1604,,,
-1347,,,
-1507,,,
-1476,,,
-1613,,,
-1579,,,
-1751,,,
-1563,,,
-1539,,,
-1609,,,
-1389,,,
-1641,,,
-1434,,,
-1770,,,
-1370,,,
-1468,,,
-1475,,,
-1581,,,
-1436,,,
-1308,,,
-1584,,,
-1632,,,
-1496,,,
-1366,,,
-1543,,,
-1654,,,
-1454,,,
-1522,,,
-1600,,,
-1653,,,
-1684,,,
-1619,,,
-1842,,,
-1454,,,
-1606,,,
-1464,,,
-1663,,,
-1590,,,
-1586,,,
-1443,,,
-1725,,,
-1625,,,
-1439,,,
-1614,,,
-1727,,,
-1624,,,
-1562,,,
-1754,,,
-1528,,,
-1554,,,
-1462,,,
-1834,,,
-1558,,,
-1422,,,
-1404,,,
-1205,,,
-1557,,,
-1689,,,
-1644,,,
-1356,,,
-1538,,,
-1496,,,
-1703,,,
-1592,,,
-1590,,,
-1555,,,
-1355,,,
-1408,,,
-1421,,,
-1460,,,
-1674,,,
-1537,,,
-1658,,,
-1594,,,
-1379,,,
-1617,,,
-1683,,,
-1565,,,
-1374,,,
-1532,,,
-1474,,,
-1653,,,
-1609,,,
-1565,,,
-1485,,,
-1730,,,
-1583,,,
-1646,,,
-1381,,,
-1743,,,
-1521,,,
-1512,,,
-1586,,,
-1485,,,
-1462,,,
-1797,,,
-1580,,,
-1442,,,
-1519,,,
-1681,,,
-1771,,,
-1423,,,
-1569,,,
-1729,,,
-1263,,,
-1551,,,
-1563,,,
-1587,,,
-1521,,,
-1710,,,
-1672,,,
-1585,,,
-1507,,,
-1446,,,
-1457,,,
-1625,,,
-1549,,,
-1512,,,
-1313,,,
-1472,,,
-1561,,,
-1416,,,
-1525,,,
-1828,,,
-1598,,,
-1508,,,
-1642,,,
-1631,,,
-1557,,,
-1650,,,
-1702,,,
-1570,,,
-1346,,,
-1582,,,
-1558,,,
-1680,,,
-1772,,,
-1480,,,
-1829,,,
-1921,,,
-1505,,,
-1372,,,
-1521,,,
-1562,,,
-1569,,,
-1515,,,
-1548,,,
-1488,,,
-1366,,,
-1326,,,
-1552,,,
-1379,,,
-1368,,,
-1651,,,
-1388,,,
-1426,,,
-1526,,,
-1447,,,
-1621,,,
-1567,,,
-1736,,,
-1386,,,
-1409,,,
-1428,,,
-1439,,,
-1522,,,
-1563,,,
-1582,,,
-1415,,,
-1471,,,
-1582,,,
-1712,,,
-1755,,,
-1361,,,
-1506,,,
-1599,,,
-1427,,,
-1419,,,
-1593,,,
-1632,,,
-1450,,,
-1409,,,
-1442,,,
-1391,,,
-1395,,,
-1583,,,
-1711,,,
-1404,,,
-1430,,,
-1614,,,
-1694,,,
-1468,,,
-1345,,,
-1457,,,
-1683,,,
-1531,,,
-1346,,,
-1354,,,
-1428,,,
-1709,,,
-1426,,,
-1455,,,
-1421,,,
-1636,,,
-1610,,,
-1717,,,
-1543,,,
-1507,,,
-1575,,,
-1365,,,
-1659,,,
-1366,,,
-1428,,,
-1481,,,
-1294,,,
-1583,,,
-1737,,,
-1744,,,
-1411,,,
-1441,,,
-1423,,,
-1590,,,
-1681,,,
-1490,,,
-1360,,,
-1494,,,
-1458,,,
-1351,,,
-1518,,,
-1408,,,
-1580,,,
-1508,,,
-1414,,,
-1484,,,
-1507,,,
-1501,,,
-1605,,,
-1493,,,
-1564,,,
-1494,,,
-1270,,,
-1771,,,
-1446,,,
-1621,,,
-1390,,,
-1525,,,
-1587,,,
-1579,,,
-1511,,,
-1354,,,
-1518,,,
-1628,,,
-1413,,,
-1496,,,
-1483,,,
-1579,,,
-1377,,,
-1639,,,
-1693,,,
-1481,,,
-1388,,,
-1829,,,
-1522,,,
-1345,,,
-1652,,,
-1378,,,
-1273,,,
-1355,,,
-1566,,,
-1486,,,
-1520,,,
-1874,,,
-1641,,,
-1292,,,
-1582,,,
-1434,,,
-1820,,,
-1554,,,
-1446,,,
-1466,,,
-1293,,,
-1305,,,
-1406,,,
-1442,,,
-1466,,,
-1514,,,
-1291,,,
-1282,,,
-1528,,,
-1621,,,
-1484,,,
-1734,,,
-1698,,,
-1347,,,
-1499,,,
-1590,,,
-1302,,,
-1575,,,
-1593,,,
-1480,,,
-1419,,,
-1599,,,
-1483,,,
-1638,,,
-1226,,,
-1438,,,
-1448,,,
-1615,,,
-1546,,,
-1512,,,
-1278,,,
-1352,,,
-1739,,,
-1539,,,
-1442,,,
-1510,,,
-1368,,,
-1204,,,
-1606,,,
-1496,,,
-1600,,,
-1632,,,
-1604,,,
-1479,,,
-1240,,,
-1369,,,
-1387,,,
-1498,,,
-1508,,,
-1390,,,
-1684,,,
-1467,,,
-1670,,,
-1527,,,
-1368,,,
-1532,,,
-1344,,,
-1486,,,
-1058,,,
-1583,,,
-1465,,,
-1442,,,
-1617,,,
-1261,,,
-1379,,,
-1562,,,
-1545,,,
-1477,,,
-1536,,,
-1461,,,
-1500,,,
-1514,,,
-1562,,,
-1536,,,
-1377,,,
-1390,,,
