,reward
201,-1777
202,-2197
203,-1857
204,-1843
205,-1810
206,-2098
207,-1815
208,-2356
209,-1823
210,-1713
211,-1933
212,-1889
213,-2054
214,-1719
215,-2141
216,-1803
217,-1922
218,-1941
219,-2037
220,-2210
221,-2301
222,-2026
223,-1716
224,-2123
225,-2150
226,-2321
227,-1836
228,-1837
229,-2031
230,-1837
231,-1739
232,-2060
233,-2090
234,-2031
235,-2312
236,-1696
237,-2088
238,-2063
239,-2084
240,-2195
241,-1863
242,-1875
243,-1736
244,-2274
245,-2027
246,-1788
247,-2159
248,-2025
249,-2014
250,-1920
251,-1686
252,-1682
253,-1812
254,-2123
255,-1885
256,-1948
257,-2058
258,-1786
259,-1773
260,-2072
261,-2190
262,-1972
263,-1779
264,-1922
265,-1885
266,-1814
267,-1994
268,-2207
269,-1812
270,-1715
271,-1590
272,-1942
273,-2062
274,-1971
275,-2163
276,-1951
277,-1875
278,-2036
279,-1743
280,-1873
281,-1909
282,-2259
283,-1907
284,-1809
285,-2094
286,-1708
287,-1910
288,-1930
289,-1671
290,-1718
291,-2050
292,-1690
293,-1842
294,-1533
295,-1586
296,-1811
297,-1728
298,-2029
299,-1881
300,-1534
301,-1659
302,-1871
303,-1863
304,-1715
305,-1789
306,-1993
307,-1668
308,-2078
309,-1728
310,-1857
311,-2339
312,-2196
313,-1743
314,-1761
315,-1809
316,-1731
317,-1765
318,-1728
319,-1864
320,-1755
321,-1643
322,-2010
323,-1955
324,-1797
325,-1855
326,-2028
327,-1778
328,-1549
329,-1757
330,-1547
331,-1744
332,-1675
333,-1751
334,-1798
335,-1898
336,-1709
337,-1457
338,-1954
339,-1704
340,-1710
341,-1971
342,-1698
343,-1773
344,-1735
345,-1783
346,-1598
347,-1971
348,-1771
349,-1641
350,-1805
351,-2071
352,-1490
353,-1633
354,-1808
355,-1763
356,-1572
357,-1862
358,-1753
359,-1906
360,-1694
361,-1839
362,-1948
363,-1586
364,-1957
365,-1651
366,-1680
367,-1891
368,-1407
369,-1561
370,-1684
371,-1587
372,-1638
373,-1681
374,-1634
375,-1448
376,-1721
377,-1673
378,-1688
379,-1887
380,-1684
381,-1666
382,-1590
383,-1687
384,-1609
385,-2292
386,-1757
387,-1971
388,-1827
389,-1815
390,-1668
391,-1613
392,-1751
393,-1886
394,-1656
395,-1587
396,-1513
397,-1756
398,-1816
399,-1689
400,-1858
401,-1853
402,-1515
403,-1638
404,-1529
405,-1811
406,-1766
407,-1749
408,-1836
409,-1715
410,-1629
411,-1649
412,-1564
413,-1828
414,-1928
415,-1749
416,-1892
417,-1704
418,-1922
419,-2011
420,-1677
421,-1878
422,-1979
423,-1587
424,-1469
425,-1756
426,-1521
427,-1644
428,-1621
429,-1764
430,-1649
431,-1595
432,-1919
433,-1430
434,-1667
435,-1832
436,-1591
437,-1814
438,-1748
439,-1900
440,-1528
441,-1881
442,-1898
443,-1847
444,-1651
445,-1652
446,-1482
447,-1689
448,-1542
449,-1636
450,-1647
451,-2089
452,-1704
453,-1643
454,-1657
455,-1420
456,-1790
457,-1779
458,-1742
459,-1745
460,-1550
461,-1461
462,-1679
463,-1704
464,-1638
465,-1756
466,-1699
467,-1803
468,-1700
469,-1889
470,-1825
471,-1880
472,-1783
473,-2045
474,-1700
475,-1937
476,-1760
477,-1916
478,-1593
479,-1521
480,-1527
481,-1746
482,-1700
483,-1604
484,-1538
485,-1591
486,-1847
487,-1481
488,-1671
489,-1573
490,-1745
491,-1706
492,-1695
493,-1445
494,-1554
495,-1937
496,-1332
497,-1740
498,-1773
499,-1735
500,-1641
501,-1665
502,-1586
503,-1646
504,-1533
505,-1660
506,-1760
507,-1663
508,-1622
509,-1722
510,-1591
511,-1591
512,-1632
513,-1563
514,-1517
515,-1623
516,-1882
517,-1818
518,-1709
519,-1567
520,-1379
521,-1630
522,-1717
523,-1576
524,-1810
525,-1509
526,-2058
527,-1613
528,-1509
529,-1654
530,-1682
531,-1499
532,-1782
533,-1464
534,-1739
535,-1757
536,-1634
537,-1384
538,-2018
539,-1474
540,-1821
541,-1806
542,-1685
543,-1790
544,-1498
545,-1812
546,-1649
547,-1511
548,-1519
549,-1518
550,-1837
551,-1503
552,-1724
553,-1658
554,-1809
555,-1882
556,-1842
557,-1910
558,-1544
559,-1565
560,-1800
561,-1690
562,-1599
563,-1560
564,-1341
565,-1545
566,-1698
567,-1595
568,-1496
569,-1755
570,-1538
571,-1600
572,-1890
573,-1658
574,-1739
575,-1608
576,-1602
577,-1312
578,-1462
579,-1454
580,-1578
581,-1731
582,-1599
583,-1634
584,-1578
585,-1393
586,-1610
587,-1824
588,-1605
589,-1649
590,-1674
591,-1482
592,-1555
593,-1511
594,-1468
595,-1338
596,-1486
597,-1664
598,-1362
599,-1660
600,-1456
601,-1903
602,-1251
603,-1772
604,-1776
605,-1543
606,-1709
607,-1444
608,-1661
609,-1719
610,-1968
611,-1723
612,-1934
613,-1717
614,-1735
615,-1373
616,-1619
617,-1455
618,-1609
619,-1922
620,-1543
621,-1682
622,-1591
623,-1624
624,-1695
625,-1743
626,-1651
627,-1609
628,-1452
629,-1237
630,-1456
631,-1493
632,-1452
633,-1536
634,-1608
635,-1503
636,-1933
637,-1477
638,-1399
639,-1421
640,-1733
641,-1378
642,-1657
643,-1700
644,-1581
645,-1508
646,-1721
647,-1513
648,-1486
649,-1665
650,-1541
651,-1513
652,-1584
653,-1305
654,-1523
655,-1630
656,-1758
657,-1565
658,-1412
659,-1630
660,-1688
661,-1467
662,-1748
663,-1612
664,-1457
665,-1371
666,-1705
667,-1591
668,-1639
669,-1426
670,-1673
671,-1391
672,-1662
673,-1493
674,-1562
675,-1377
676,-1629
677,-1412
678,-1495
679,-1553
680,-1544
681,-1774
682,-1598
683,-1741
684,-1517
685,-1604
686,-1347
687,-1507
688,-1476
689,-1613
690,-1579
691,-1751
692,-1563
693,-1539
694,-1609
695,-1389
696,-1641
697,-1434
698,-1770
699,-1370
700,-1468
701,-1475
702,-1581
703,-1436
704,-1308
705,-1584
706,-1632
707,-1496
708,-1366
709,-1543
710,-1654
711,-1454
712,-1522
713,-1600
714,-1653
715,-1684
716,-1619
717,-1842
718,-1454
719,-1606
720,-1464
721,-1663
722,-1590
723,-1586
724,-1443
725,-1725
726,-1625
727,-1439
728,-1614
729,-1727
730,-1624
731,-1562
732,-1754
733,-1528
734,-1554
735,-1462
736,-1834
737,-1558
738,-1422
739,-1404
740,-1205
741,-1557
742,-1689
743,-1644
744,-1356
745,-1538
746,-1496
747,-1703
748,-1592
749,-1590
750,-1555
751,-1355
752,-1408
753,-1421
754,-1460
755,-1674
756,-1537
757,-1658
758,-1594
759,-1379
760,-1617
761,-1683
762,-1565
763,-1374
764,-1532
765,-1474
766,-1653
767,-1609
768,-1565
769,-1485
770,-1730
771,-1583
772,-1646
773,-1381
774,-1743
775,-1521
776,-1512
777,-1586
778,-1485
779,-1462
780,-1797
781,-1580
782,-1442
783,-1519
784,-1681
785,-1771
786,-1423
787,-1569
788,-1729
789,-1263
790,-1551
791,-1563
792,-1587
793,-1521
794,-1710
795,-1672
796,-1585
797,-1507
798,-1446
799,-1457
800,-1625
801,-1549
802,-1512
803,-1313
804,-1472
805,-1561
806,-1416
807,-1525
808,-1828
809,-1598
810,-1508
811,-1642
812,-1631
813,-1557
814,-1650
815,-1702
816,-1570
817,-1346
818,-1582
819,-1558
820,-1680
821,-1772
822,-1480
823,-1829
824,-1921
825,-1505
826,-1372
827,-1521
828,-1562
829,-1569
830,-1515
831,-1548
832,-1488
833,-1366
834,-1326
835,-1552
836,-1379
837,-1368
838,-1651
839,-1388
840,-1426
841,-1526
842,-1447
843,-1621
844,-1567
845,-1736
846,-1386
847,-1409
848,-1428
849,-1439
850,-1522
851,-1563
852,-1582
853,-1415
854,-1471
855,-1582
856,-1712
857,-1755
858,-1361
859,-1506
860,-1599
861,-1427
862,-1419
863,-1593
864,-1632
865,-1450
866,-1409
867,-1442
868,-1391
869,-1395
870,-1583
871,-1711
872,-1404
873,-1430
874,-1614
875,-1694
876,-1468
877,-1345
878,-1457
879,-1683
880,-1531
881,-1346
882,-1354
883,-1428
884,-1709
885,-1426
886,-1455
887,-1421
888,-1636
889,-1610
890,-1717
891,-1543
892,-1507
893,-1575
894,-1365
895,-1659
896,-1366
897,-1428
898,-1481
899,-1294
900,-1583
901,-1737
902,-1744
903,-1411
904,-1441
905,-1423
906,-1590
907,-1681
908,-1490
909,-1360
910,-1494
911,-1458
912,-1351
913,-1518
914,-1408
915,-1580
916,-1508
917,-1414
918,-1484
919,-1507
920,-1501
921,-1605
922,-1493
923,-1564
924,-1494
925,-1270
926,-1771
927,-1446
928,-1621
929,-1390
930,-1525
931,-1587
932,-1579
933,-1511
934,-1354
935,-1518
936,-1628
937,-1413
938,-1496
939,-1483
940,-1579
941,-1377
942,-1639
943,-1693
944,-1481
945,-1388
946,-1829
947,-1522
948,-1345
949,-1652
950,-1378
951,-1273
952,-1355
953,-1566
954,-1486
955,-1520
956,-1874
957,-1641
958,-1292
959,-1582
960,-1434
961,-1820
962,-1554
963,-1446
964,-1466
965,-1293
966,-1305
967,-1406
968,-1442
969,-1466
970,-1514
971,-1291
972,-1282
973,-1528
974,-1621
975,-1484
976,-1734
977,-1698
978,-1347
979,-1499
980,-1590
981,-1302
982,-1575
983,-1593
984,-1480
985,-1419
986,-1599
987,-1483
988,-1638
989,-1226
990,-1438
991,-1448
992,-1615
993,-1546
994,-1512
995,-1278
996,-1352
997,-1739
998,-1539
999,-1442
1000,-1510
1001,-1368
1002,-1204
1003,-1606
1004,-1496
1005,-1600
1006,-1632
1007,-1604
1008,-1479
1009,-1240
1010,-1369
1011,-1387
1012,-1498
1013,-1508
1014,-1390
1015,-1684
1016,-1467
1017,-1670
1018,-1527
1019,-1368
1020,-1532
1021,-1344
1022,-1486
1023,-1058
1024,-1583
1025,-1465
1026,-1442
1027,-1617
1028,-1261
1029,-1379
1030,-1562
1031,-1545
1032,-1477
1033,-1536
1034,-1461
1035,-1500
1036,-1514
1037,-1562
1038,-1536
1039,-1377
1040,-1390
1041,-1659
1042,-1558
1043,-1562
1044,-1497
1045,-1332
1046,-1428
1047,-1400
1048,-1513
1049,-1488
1050,-1520
1051,-1353
1052,-1297
1053,-1414
1054,-1455
1055,-1645
1056,-1605
1057,-1551
1058,-1526
1059,-1534
1060,-1602
1061,-1528
1062,-1564
1063,-1426
1064,-1542
1065,-1614
1066,-1199
1067,-1592
1068,-1561
1069,-1413
1070,-1396
1071,-1421
1072,-1244
1073,-1727
1074,-1421
1075,-1336
1076,-1460
1077,-1471
1078,-1429
1079,-1258
1080,-1679
1081,-1453
1082,-1394
1083,-1723
1084,-1483
1085,-1357
1086,-1413
1087,-1502
1088,-1753
1089,-1533
1090,-1335
1091,-1474
1092,-1336
1093,-1232
1094,-1435
1095,-1441
1096,-1534
1097,-1580
1098,-1453
1099,-1452
1100,-1543
1101,-1834
1102,-1470
1103,-1519
1104,-1264
1105,-1662
1106,-1303
1107,-1501
1108,-1451
1109,-1511
1110,-1347
1111,-1512
1112,-1433
1113,-1515
1114,-1527
1115,-1561
1116,-1482
1117,-1526
1118,-1399
1119,-1685
1120,-1484
1121,-1415
1122,-1256
1123,-1439
1124,-1294
1125,-1715
1126,-1437
1127,-1402
1128,-1244
1129,-1350
1130,-1414
1131,-1481
1132,-1680
1133,-1437
1134,-1482
1135,-1322
1136,-1469
1137,-1332
1138,-1458
1139,-1671
1140,-1372
1141,-1426
1142,-1343
1143,-1379
1144,-1191
1145,-1448
1146,-1583
1147,-1734
1148,-1604
1149,-1575
1150,-1469
1151,-1479
1152,-1371
1153,-1493
1154,-1640
1155,-1564
1156,-1612
1157,-1433
1158,-1520
1159,-1365
1160,-1341
1161,-1678
1162,-1312
1163,-1518
1164,-1462
1165,-1421
1166,-1432
1167,-1565
1168,-1397
1169,-1202
1170,-1510
1171,-1584
1172,-1567
1173,-1208
1174,-1535
1175,-1649
1176,-1468
1177,-1490
1178,-1730
1179,-1162
1180,-1527
1181,-1583
1182,-1384
1183,-1657
1184,-1416
1185,-1272
1186,-1403
1187,-1460
1188,-1453
1189,-1237
1190,-1383
1191,-1367
1192,-1356
1193,-1464
1194,-1740
1195,-1377
1196,-1441
1197,-1489
1198,-1546
1199,-1486
1200,-1415
1201,-1566
1202,-1470
1203,-1336
1204,-1346
1205,-1383
1206,-1363
1207,-1258
1208,-1287
1209,-1263
1210,-1610
1211,-1297
1212,-1505
1213,-1377
1214,-1424
1215,-1410
1216,-1178
1217,-1633
1218,-1274
1219,-1287
1220,-1442
1221,-1438
1222,-1394
1223,-1470
1224,-1420
1225,-1485
1226,-1328
1227,-1449
1228,-1237
1229,-1575
1230,-1392
1231,-1483
1232,-1250
1233,-1445
1234,-1345
1235,-1554
1236,-1344
1237,-1383
1238,-1370
1239,-1338
1240,-1641
1241,-1288
1242,-1356
1243,-1465
1244,-1341
1245,-1399
1246,-1663
1247,-1533
1248,-1220
1249,-1721
1250,-1479
1251,-1312
1252,-1309
1253,-1632
1254,-1416
1255,-1267
1256,-1396
1257,-1456
1258,-1189
1259,-1226
1260,-1352
1261,-1259
1262,-1324
1263,-1323
1264,-1450
1265,-1458
1266,-1382
1267,-1434
1268,-1289
1269,-1206
1270,-1335
1271,-1250
1272,-1253
1273,-1435
1274,-1255
1275,-1462
1276,-1442
1277,-1319
1278,-1313
1279,-1638
1280,-1320
1281,-1348
1282,-1526
1283,-1344
1284,-1459
1285,-1365
1286,-1348
1287,-1618
1288,-1430
1289,-1424
1290,-1277
1291,-1371
1292,-1235
1293,-1238
1294,-1349
1295,-1203
1296,-1352
1297,-1282
1298,-1542
1299,-1320
1300,-1321
1301,-1336
1302,-1574
1303,-1659
1304,-1571
1305,-1635
1306,-1416
1307,-1353
1308,-1527
1309,-1289
1310,-1339
1311,-1724
1312,-1460
1313,-1475
1314,-1217
1315,-1359
1316,-1557
1317,-1312
1318,-1736
1319,-1438
1320,-1158
1321,-1496
1322,-1313
1323,-1390
1324,-1396
1325,-1375
1326,-1353
1327,-1168
1328,-1374
1329,-1279
1330,-1368
1331,-1356
1332,-1342
1333,-1262
1334,-1252
1335,-1436
1336,-1296
1337,-1340
1338,-1177
1339,-1356
1340,-1418
1341,-1390
1342,-1245
1343,-1361
1344,-1366
1345,-1117
1346,-1410
1347,-1335
1348,-1188
1349,-1347
1350,-1427
1351,-1320
1352,-1281
1353,-1378
1354,-1498
1355,-1488
1356,-1477
1357,-1251
1358,-1299
1359,-1214
1360,-1173
1361,-1238
1362,-1409
1363,-1210
1364,-1294
1365,-1394
1366,-1141
1367,-1304
1368,-1257
1369,-1215
1370,-1418
1371,-1245
1372,-1378
1373,-1267
1374,-1288
1375,-1171
1376,-1358
1377,-1240
1378,-1533
1379,-1276
1380,-1335
1381,-1322
1382,-1547
1383,-1394
1384,-1462
1385,-1266
1386,-1328
1387,-1243
1388,-1441
1389,-1410
1390,-1148
1391,-1224
1392,-1402
1393,-1440
1394,-1214
1395,-1504
1396,-1194
1397,-1284
1398,-1323
1399,-1153
1400,-1321
1401,-1314
1402,-1447
1403,-1364
1404,-1214
1405,-1199
1406,-1411
1407,-1428
1408,-1257
1409,-1506
1410,-1197
1411,-1223
1412,-1482
1413,-1333
1414,-1431
1415,-1415
1416,-1148
1417,-1364
1418,-1300
1419,-1421
1420,-1507
1421,-1488
1422,-1389
1423,-1253
1424,-1180
1425,-1393
1426,-1183
1427,-1487
1428,-1518
1429,-1185
1430,-1285
1431,-1151
1432,-1536
1433,-1400
1434,-1041
1435,-1253
1436,-1299
1437,-1313
1438,-1204
1439,-1276
1440,-1541
1441,-1431
1442,-1621
1443,-1425
1444,-1303
1445,-1024
1446,-1464
1447,-1453
1448,-1308
1449,-1184
1450,-1555
1451,-1340
1452,-1479
1453,-1299
1454,-1245
1455,-1247
1456,-1411
1457,-1181
1458,-1354
1459,-1281
1460,-1247
1461,-1531
1462,-1315
1463,-1359
1464,-1424
1465,-1330
1466,-1190
1467,-1271
1468,-1304
1469,-1181
1470,-1265
1471,-1341
1472,-1275
1473,-1186
1474,-1266
1475,-1337
1476,-1175
1477,-1327
1478,-1213
1479,-1334
1480,-1290
1481,-1426
1482,-1285
1483,-1131
1484,-1262
1485,-1364
1486,-1074
1487,-1393
1488,-1574
1489,-1271
1490,-1188
1491,-1289
1492,-1425
1493,-1438
1494,-1185
1495,-1500
1496,-1338
1497,-1219
1498,-1240
1499,-1351
1500,-1418
1501,-1055
1502,-1301
1503,-1186
1504,-1178
1505,-1509
1506,-1268
1507,-1238
1508,-1207
1509,-1351
1510,-1142
1511,-1374
1512,-1097
1513,-1205
1514,-1168
1515,-1188
1516,-1136
1517,-1351
1518,-1311
1519,-1085
1520,-1209
1521,-1357
1522,-1293
1523,-1344
1524,-1379
1525,-1181
1526,-1315
1527,-1311
1528,-1311
1529,-1208
1530,-1289
1531,-1272
1532,-1327
1533,-1309
1534,-1332
1535,-1435
1536,-1331
1537,-1378
1538,-1178
1539,-1220
1540,-1638
1541,-1254
1542,-1458
1543,-1292
1544,-1194
1545,-1171
1546,-1174
1547,-1129
1548,-1162
1549,-1299
1550,-1261
1551,-1292
1552,-1130
1553,-1282
1554,-1412
1555,-1294
1556,-1382
1557,-1221
1558,-1099
1559,-1190
1560,-1069
1561,-1413
1562,-1235
1563,-1451
1564,-1100
1565,-1276
1566,-1380
1567,-1244
1568,-1427
1569,-1462
1570,-1505
1571,-1247
1572,-1224
1573,-1252
1574,-1322
1575,-1448
1576,-1365
1577,-1367
1578,-1365
1579,-1598
1580,-1184
1581,-1298
1582,-1179
1583,-1376
1584,-1360
1585,-1506
1586,-1187
1587,-1316
1588,-1320
1589,-1373
1590,-1487
1591,-1219
1592,-1350
1593,-1276
1594,-1252
1595,-1334
1596,-1326
1597,-1534
1598,-1433
1599,-1248
1600,-1339
1601,-1366
1602,-1104
1603,-1294
1604,-1252
1605,-1199
1606,-1517
1607,-1379
1608,-1282
1609,-1187
1610,-1339
1611,-1320
1612,-1195
1613,-1304
1614,-1587
1615,-1416
1616,-1507
1617,-1261
1618,-1530
1619,-1275
1620,-1401
1621,-1396
1622,-1170
1623,-1256
1624,-1303
1625,-1441
1626,-1384
1627,-1260
1628,-1247
1629,-1461
1630,-1229
1631,-1240
1632,-1323
1633,-1555
1634,-1649
1635,-1371
1636,-1314
1637,-1244
1638,-1277
1639,-1201
1640,-1557
1641,-1402
1642,-1271
1643,-1314
1644,-1418
1645,-1171
1646,-1107
1647,-1214
1648,-1261
1649,-1312
1650,-1281
1651,-1074
1652,-1205
1653,-1312
1654,-1409
1655,-1405
1656,-1112
1657,-1094
1658,-1398
1659,-1110
1660,-1297
1661,-1418
1662,-1125
1663,-1351
1664,-1319
1665,-1197
1666,-1365
1667,-1212
1668,-1213
1669,-1331
1670,-1421
1671,-1092
1672,-1172
1673,-1447
1674,-1379
1675,-1319
1676,-1410
1677,-1045
1678,-1342
1679,-1291
1680,-1475
1681,-1272
1682,-1378
1683,-1588
1684,-1162
1685,-1246
1686,-1293
1687,-1396
1688,-1540
1689,-1176
1690,-1358
1691,-1266
1692,-1270
1693,-1256
1694,-1170
1695,-1242
1696,-1245
1697,-1262
1698,-1064
1699,-1034
1700,-1182
1701,-1326
1702,-1111
1703,-1491
1704,-1216
1705,-1247
1706,-1482
1707,-1356
1708,-1052
1709,-1273
1710,-1399
1711,-1417
1712,-1328
1713,-1128
1714,-1394
1715,-1446
1716,-1418
1717,-1090
1718,-1196
1719,-1202
1720,-1304
1721,-1218
1722,-1248
1723,-1226
1724,-1314
1725,-1322
1726,-1202
1727,-1302
1728,-1337
1729,-1421
1730,-1205
1731,-1101
1732,-1136
1733,-1727
1734,-1283
1735,-1191
1736,-1453
1737,-1288
1738,-1453
1739,-1231
1740,-1079
1741,-1426
1742,-1277
1743,-1206
1744,-1280
1745,-1341
1746,-1261
1747,-1268
1748,-1148
1749,-1249
1750,-1409
1751,-1240
1752,-1316
1753,-1130
1754,-1093
1755,-1117
1756,-1238
1757,-1158
1758,-1381
1759,-1405
1760,-1336
1761,-1233
1762,-1263
1763,-1277
1764,-1130
1765,-1245
1766,-1394
1767,-1084
1768,-1152
1769,-1528
1770,-1112
1771,-1137
1772,-1232
1773,-1153
1774,-1278
1775,-1317
1776,-1561
1777,-1274
1778,-1575
1779,-1191
1780,-1207
1781,-1462
1782,-1163
1783,-1217
1784,-1257
1785,-1272
1786,-1407
1787,-1270
1788,-1510
1789,-1457
1790,-1470
1791,-1383
1792,-1169
1793,-1305
1794,-1202
1795,-1778
1796,-1318
1797,-1440
1798,-1324
1799,-1354
1800,-1289
1801,-1266
1802,-1238
1803,-1211
1804,-1566
1805,-1127
1806,-1230
1807,-1446
1808,-1243
1809,-1368
1810,-1297
1811,-1139
1812,-1406
1813,-1282
1814,-1626
1815,-1514
1816,-1357
1817,-1286
1818,-1502
1819,-1294
1820,-1107
1821,-1027
1822,-1429
1823,-1371
1824,-1275
1825,-1048
1826,-1301
1827,-1541
1828,-1565
1829,-1357
1830,-1219
1831,-1256
1832,-1398
1833,-1385
1834,-1130
1835,-1233
1836,-1204
1837,-1360
1838,-1277
1839,-1184
1840,-1260
1841,-1094
1842,-1195
1843,-1275
1844,-1187
1845,-1318
1846,-1365
1847,-1170
1848,-1227
1849,-1117
1850,-1297
1851,-1297
1852,-1286
1853,-1244
1854,-1256
1855,-1395
1856,-1174
1857,-1135
1858,-1377
1859,-1296
1860,-1496
1861,-1494
1862,-1286
1863,-1298
1864,-1348
1865,-1371
1866,-1244
1867,-1328
1868,-1217
1869,-1345
1870,-1310
1871,-1154
1872,-1212
1873,-1224
1874,-1184
1875,-1200
1876,-1057
1877,-1389
1878,-1132
1879,-1171
1880,-1503
1881,-1062
1882,-1302
1883,-1325
1884,-1399
1885,-1137
1886,-1187
1887,-1192
1888,-1240
1889,-1055
1890,-1247
1891,-1179
1892,-1247
1893,-1193
1894,-1034
1895,-1199
1896,-1255
1897,-1463
1898,-1102
1899,-1608
1900,-1369
1901,-1319
1902,-1108
1903,-1216
1904,-1154
1905,-1536
1906,-1357
1907,-1395
1908,-1196
1909,-1284
1910,-1187
1911,-1189
1912,-1342
1913,-1159
1914,-1131
1915,-1181
1916,-1057
1917,-1353
1918,-1200
1919,-1259
1920,-1244
1921,-1157
1922,-1222
1923,-1223
1924,-1027
1925,-1079
1926,-1173
1927,-1406
1928,-1485
1929,-1205
1930,-1134
1931,-1147
1932,-1224
1933,-1185
1934,-1471
1935,-1116
1936,-1160
1937,-1403
1938,-1238
1939,-1262
1940,-1210
1941,-1193
1942,-1142
1943,-1333
1944,-1328
1945,-1511
1946,-1016
1947,-1159
1948,-1042
1949,-1142
1950,-981
1951,-1251
1952,-1221
1953,-1351
1954,-1288
1955,-1326
1956,-1140
1957,-1434
1958,-1413
1959,-1206
1960,-1319
1961,-1347
1962,-1192
1963,-1128
1964,-1036
1965,-1135
1966,-1273
1967,-1116
1968,-1170
1969,-1062
1970,-1186
1971,-1346
1972,-1282
1973,-1152
1974,-1299
1975,-1100
1976,-1095
1977,-1393
1978,-1264
1979,-1269
1980,-1288
1981,-1327
1982,-1285
1983,-1042
1984,-1108
1985,-1305
1986,-1354
1987,-1280
1988,-1362
1989,-1121
1990,-1243
1991,-1459
1992,-1183
1993,-1403
1994,-1197
1995,-1059
1996,-1232
1997,-1430
1998,-1209
1999,-1178
2000,-1262
2001,-1270
2002,-1324
2003,-1150
2004,-1253
2005,-1131
2006,-1370
2007,-1085
2008,-1381
2009,-1333
2010,-1200
2011,-1137
2012,-1279
2013,-1232
2014,-1238
2015,-1251
2016,-1350
2017,-1368
2018,-1224
2019,-1171
2020,-1297
2021,-1315
2022,-1289
2023,-1038
2024,-1356
2025,-1236
2026,-1213
2027,-1266
2028,-1136
2029,-1309
2030,-1455
2031,-1171
2032,-1233
2033,-1308
2034,-1340
2035,-1231
2036,-1266
2037,-1362
2038,-1060
2039,-1131
2040,-1320
2041,-1232
2042,-1128
2043,-1386
2044,-1339
2045,-1371
2046,-1174
2047,-1293
2048,-1347
2049,-1256
2050,-1278
2051,-1229
2052,-1177
2053,-1070
2054,-1178
2055,-1127
2056,-1241
2057,-1283
2058,-1195
2059,-1327
2060,-1281
2061,-1269
2062,-1108
2063,-1278
2064,-1282
2065,-1241
2066,-1208
2067,-1255
2068,-1146
2069,-1012
2070,-1379
2071,-1370
2072,-1222
2073,-1163
2074,-1105
2075,-1423
2076,-1258
2077,-1332
2078,-1312
2079,-1339
2080,-1149
2081,-1396
2082,-1101
2083,-1057
2084,-1252
2085,-1093
2086,-1143
2087,-1233
2088,-1261
2089,-1212
2090,-1323
2091,-1426
2092,-1320
2093,-1302
2094,-1320
2095,-1273
2096,-1110
2097,-1120
2098,-1271
2099,-1528
2100,-1451
2101,-1234
2102,-1097
2103,-1240
2104,-1343
2105,-1229
2106,-1199
2107,-1381
2108,-1180
2109,-1336
2110,-1150
2111,-1144
2112,-1282
2113,-1518
2114,-1299
2115,-1127
2116,-983
2117,-1111
2118,-1076
2119,-1006
2120,-1340
2121,-1200
2122,-1286
2123,-1371
2124,-1299
2125,-1256
2126,-1167
2127,-1097
2128,-1430
2129,-1369
2130,-1303
2131,-1304
2132,-1302
2133,-1129
2134,-1412
2135,-1257
2136,-1305
2137,-1258
2138,-1262
2139,-1369
2140,-1411
