,reward
532,-1483
533,-1618
534,-1282
535,-1484
536,-1393
537,-1498
538,-1336
539,-1405
540,-1381
541,-1614
542,-1624
543,-1392
544,-1358
545,-1300
546,-1377
547,-1340
548,-1625
549,-1445
550,-1733
551,-1584
552,-1473
553,-1380
554,-1439
555,-1560
556,-1509
557,-1427
558,-1680
559,-1275
560,-1633
561,-1467
562,-1359
563,-1290
564,-1278
565,-1401
566,-1274
567,-1679
568,-1405
569,-1421
570,-1465
571,-1487
572,-1525
573,-1636
574,-1821
575,-1492
576,-1332
577,-1402
578,-1364
579,-1497
580,-1288
581,-1377
582,-1556
583,-1452
584,-1554
585,-1360
586,-1715
587,-1490
588,-1423
589,-1289
590,-1557
591,-1352
592,-1596
593,-1546
594,-1627
595,-1441
596,-1460
597,-1515
598,-1467
599,-1389
600,-1390
601,-1519
602,-1401
603,-1430
604,-1507
605,-1478
606,-1646
607,-1429
608,-1340
609,-1524
610,-1398
611,-1421
612,-1433
613,-1587
614,-1487
615,-1310
616,-1564
617,-1364
618,-1563
619,-1263
620,-1421
621,-1569
622,-1408
623,-1416
624,-1403
625,-1426
626,-1393
627,-1571
628,-1513
629,-1355
630,-1401
631,-1469
632,-1641
633,-1498
634,-1518
635,-1304
636,-1254
637,-1608
638,-1267
639,-1351
640,-1466
641,-1593
642,-1358
643,-1607
644,-1419
645,-1396
646,-1200
647,-1259
648,-1399
649,-1443
650,-1540
651,-1453
652,-1488
653,-1466
654,-1498
655,-1470
656,-1435
657,-1299
658,-1449
659,-1262
660,-1470
661,-1162
662,-1406
663,-1474
664,-1457
665,-1303
666,-1567
667,-1409
668,-1464
669,-1470
670,-1196
671,-1372
672,-1373
673,-1493
674,-1533
675,-1544
676,-1461
677,-1191
678,-1331
679,-1280
680,-1511
681,-1401
682,-1399
683,-1573
684,-1317
685,-1178
686,-1226
687,-1489
688,-1468
689,-1306
690,-1448
691,-1229
692,-1221
693,-1332
694,-1490
695,-1297
696,-1325
697,-1265
698,-1167
699,-1349
700,-1384
701,-1440
702,-1532
703,-1382
704,-1406
705,-1441
706,-1262
707,-1320
708,-1520
709,-1365
710,-1389
711,-1290
712,-1372
713,-1236
714,-1588
715,-1413
716,-1295
717,-1339
718,-1449
719,-1296
720,-1202
721,-1511
722,-1444
723,-1588
724,-1313
725,-1283
726,-1466
727,-1317
728,-1251
729,-1300
730,-1290
731,-1414
732,-1401
733,-1322
734,-1320
735,-1339
736,-1492
737,-1441
738,-1303
739,-1359
740,-1404
741,-1255
742,-1254
743,-1460
744,-1390
745,-1331
746,-1226
747,-1247
748,-1272
749,-1358
750,-1430
751,-1268
752,-1372
753,-1446
754,-1430
755,-1401
756,-1514
757,-1310
758,-1267
759,-1392
760,-1346
761,-1477
762,-1359
763,-1544
764,-1521
765,-1273
766,-1285
767,-1357
768,-1286
769,-1324
770,-1407
771,-1362
772,-1338
773,-1271
774,-1299
775,-1468
776,-1344
777,-1208
778,-1315
779,-1356
780,-1524
781,-1221
782,-1178
783,-1396
784,-1360
785,-1469
786,-1454
787,-1316
788,-1327
789,-1458
790,-1455
791,-1405
792,-1385
793,-1450
794,-1522
795,-1328
796,-1394
797,-1300
798,-1216
799,-1242
800,-1288
801,-1267
802,-1302
803,-1443
804,-1340
