,reward
1147,-2153
1148,-2239
1149,-2451
1150,-2432
1151,-2144
1152,-2034
1153,-4602
1154,-1910
1155,-2380
1156,-2356
1157,-3026
1158,-2494
1159,-5236
1160,-2421
1161,-2859
1162,-2383
1163,-2731
1164,-2918
1165,-2989
1166,-2174
1167,-2439
1168,-2257
1169,-2131
1170,-2685
1171,-2719
1172,-2048
1173,-2065
1174,-1946
1175,-2382
1176,-3672
1177,-2475
1178,-2051
1179,-2417
1180,-2597
1181,-2258
1182,-2864
1183,-2312
1184,-2284
1185,-1992
1186,-2535
1187,-2429
1188,-2070
1189,-2459
1190,-2412
1191,-1853
1192,-2385
1193,-2396
1194,-2686
1195,-2878
1196,-2516
1197,-2207
1198,-2619
1199,-2077
1200,-2702
1201,-2374
1202,-2341
1203,-1989
1204,-2390
1205,-2427
1206,-3176
1207,-2210
1208,-2419
1209,-2151
1210,-2136
1211,-2781
1212,-2783
1213,-1897
1214,-2458
1215,-2148
1216,-2264
1217,-2061
1218,-2050
1219,-2902
1220,-2500
1221,-2607
1222,-2855
1223,-2235
1224,-2150
1225,-2212
1226,-2522
1227,-1975
1228,-2440
1229,-2480
1230,-2364
1231,-2025
1232,-2321
1233,-2092
1234,-2413
1235,-2182
1236,-2220
1237,-2134
1238,-2123
1239,-2704
1240,-2087
1241,-2186
1242,-1918
1243,-2121
1244,-3189
1245,-2180
1246,-1988
1247,-2174
1248,-2029
1249,-2272
1250,-2958
1251,-2334
1252,-2348
1253,-2309
1254,-2373
1255,-2250
1256,-1991
1257,-1946
1258,-2849
1259,-2816
1260,-2968
1261,-2298
1262,-2481
1263,-2390
1264,-2030
1265,-2732
1266,-2175
1267,-2220
1268,-3190
1269,-2358
1270,-1850
1271,-3682
1272,-5200
1273,-2727
1274,-2302
1275,-3257
1276,-3316
1277,-2528
1278,-2532
1279,-2400
1280,-3742
1281,-2288
1282,-2224
1283,-2413
1284,-2201
1285,-2416
1286,-2755
1287,-2428
1288,-4182
1289,-1880
1290,-2842
1291,-2180
1292,-3336
1293,-2703
1294,-2465
1295,-2595
1296,-2344
1297,-2209
1298,-2294
1299,-2287
1300,-2745
1301,-3029
1302,-3459
1303,-2083
1304,-2389
1305,-2600
1306,-2898
1307,-2736
1308,-2140
1309,-2349
1310,-2014
1311,-3115
1312,-1906
1313,-5283
1314,-2124
1315,-2435
1316,-2145
1317,-1896
1318,-1985
1319,-2187
1320,-2272
1321,-3473
1322,-3053
1323,-2843
1324,-2423
1325,-1774
1326,-2806
1327,-2017
1328,-1971
1329,-2481
1330,-2681
1331,-2491
1332,-2192
1333,-2346
1334,-2179
1335,-2412
1336,-2781
1337,-2305
1338,-2317
1339,-2759
1340,-2567
1341,-2322
1342,-1954
1343,-2224
1344,-1976
1345,-2019
1346,-2281
1347,-2082
1348,-2803
1349,-2751
1350,-2487
1351,-2702
1352,-2226
1353,-2511
1354,-2287
1355,-2077
1356,-2100
1357,-1901
1358,-2354
1359,-2223
1360,-2780
1361,-2510
1362,-2522
1363,-2701
1364,-2834
1365,-3335
1366,-2257
1367,-2376
1368,-2388
1369,-2669
1370,-2548
1371,-2080
1372,-2225
1373,-2322
1374,-3442
1375,-3025
1376,-2062
1377,-2490
1378,-2185
1379,-2022
1380,-2063
1381,-1783
1382,-2361
1383,-2362
1384,-2076
1385,-4773
1386,-2190
1387,-3162
1388,-2625
1389,-9653
1390,-2432
1391,-2673
1392,-2786
1393,-2363
1394,-2039
1395,-6903
1396,-2414
1397,-2060
1398,-2392
1399,-2296
1400,-2410
1401,-2575
1402,-2141
1403,-2338
1404,-1943
1405,-2081
1406,-2373
1407,-2050
1408,-2701
1409,-2076
1410,-2639
1411,-2192
1412,-2057
1413,-2261
1414,-2204
1415,-2129
1416,-3435
1417,-2175
1418,-2175
1419,-2272
1420,-2294
1421,-2277
1422,-2250
1423,-2145
1424,-6088
1425,-2226
1426,-2207
1427,-1796
1428,-2446
1429,-2446
1430,-2094
1431,-2742
1432,-3388
1433,-2495
1434,-2300
1435,-3686
1436,-2279
1437,-1950
1438,-2035
1439,-2065
1440,-2800
1441,-2620
1442,-2331
1443,-5800
1444,-2205
1445,-2238
1446,-2234
1447,-2758
1448,-2174
1449,-3101
1450,-2490
1451,-2026
1452,-2115
1453,-2524
1454,-2075
1455,-2236
1456,-2640
1457,-2436
1458,-1883
1459,-2193
1460,-2455
1461,-2164
1462,-3716
1463,-4672
1464,-5065
1465,-4803
1466,-1820
1467,-2227
1468,-2815
1469,-6702
1470,-2382
1471,-2114
1472,-1966
1473,-2442
1474,-2232
1475,-3440
1476,-2642
1477,-2233
1478,-2322
1479,-3184
1480,-4204
1481,-3296
1482,-2172
1483,-2247
1484,-2659
1485,-2206
1486,-2067
1487,-2297
1488,-1969
1489,-3491
1490,-1880
1491,-4450
1492,-2287
1493,-2299
1494,-2344
1495,-3868
1496,-2162
1497,-2094
1498,-2479
1499,-1995
1500,-7568
1501,-2931
1502,-3476
1503,-2208
1504,-1935
1505,-2303
1506,-2663
1507,-2355
1508,-2138
1509,-3804
1510,-2489
1511,-2338
1512,-2394
1513,-2083
1514,-2112
1515,-2204
1516,-4733
1517,-2054
1518,-2070
1519,-3035
1520,-2007
1521,-2421
1522,-2376
1523,-2240
1524,-2328
1525,-3809
1526,-2193
1527,-3234
1528,-2957
1529,-2845
1530,-2572
1531,-1565
1532,-2311
1533,-2475
1534,-2251
1535,-2831
1536,-2444
1537,-2446
1538,-2023
1539,-2679
1540,-7634
1541,-2190
1542,-3159
1543,-1899
1544,-1796
1545,-2549
1546,-4487
1547,-2183
1548,-2822
1549,-2285
1550,-2077
1551,-2007
1552,-2040
1553,-2333
1554,-3000
1555,-2197
1556,-2069
1557,-2025
1558,-2472
1559,-2430
1560,-2274
1561,-2040
1562,-2213
1563,-3083
1564,-2758
1565,-2397
1566,-2716
1567,-2964
1568,-2809
1569,-2576
1570,-2868
1571,-6286
1572,-2375
1573,-1847
1574,-2442
1575,-1955
1576,-2064
1577,-2342
1578,-2025
1579,-2346
1580,-2009
1581,-3066
1582,-2819
1583,-2484
1584,-2176
1585,-3389
1586,-2199
1587,-2357
1588,-2309
1589,-2487
1590,-2575
1591,-2399
1592,-2438
1593,-2710
1594,-2631
1595,-2319
1596,-1935
1597,-2170
1598,-2817
1599,-2613
1600,-2133
1601,-2218
1602,-2084
1603,-2816
1604,-1775
1605,-1806
1606,-2387
1607,-2214
1608,-2399
1609,-2534
1610,-3531
1611,-2258
1612,-2139
1613,-2777
1614,-3275
1615,-2076
1616,-2393
1617,-6191
1618,-1986
1619,-2867
1620,-2318
1621,-2461
1622,-2696
1623,-1782
1624,-3143
1625,-2286
1626,-2137
1627,-2187
1628,-3288
1629,-2083
1630,-1913
1631,-1792
1632,-1937
1633,-4474
1634,-2369
1635,-2412
1636,-3516
1637,-1802
1638,-2180
1639,-1900
1640,-2153
1641,-3879
1642,-1972
1643,-1849
1644,-5345
1645,-1902
1646,-2321
1647,-2114
1648,-2391
1649,-2157
1650,-2184
1651,-1866
1652,-2440
1653,-2194
1654,-2187
1655,-2856
1656,-1800
1657,-2230
1658,-3617
1659,-2397
1660,-2286
1661,-3034
1662,-2843
1663,-2121
1664,-2713
1665,-2169
1666,-2146
1667,-2049
1668,-2442
1669,-2274
1670,-2129
1671,-2000
1672,-3149
1673,-2451
1674,-2455
1675,-2362
1676,-2179
1677,-2254
1678,-3538
1679,-3194
1680,-2077
1681,-2488
1682,-1967
1683,-2284
1684,-2333
1685,-2484
1686,-2762
1687,-2530
1688,-2717
1689,-2253
1690,-1751
1691,-2032
1692,-2183
1693,-2319
1694,-5620
1695,-4977
1696,-3929
1697,-2261
1698,-1901
1699,-4048
1700,-2793
1701,-2306
1702,-2249
1703,-3816
1704,-3482
1705,-2811
1706,-2472
1707,-2702
1708,-2215
1709,-2267
1710,-2301
1711,-2041
1712,-5521
1713,-2167
1714,-2278
1715,-2221
1716,-2100
1717,-2484
1718,-2504
1719,-2298
1720,-2549
1721,-2454
1722,-2610
1723,-2512
1724,-2323
1725,-2786
1726,-2044
1727,-3018
1728,-3874
1729,-5127
1730,-9051
1731,-2126
1732,-2376
1733,-2231
1734,-2381
1735,-1959
1736,-3097
1737,-2488
1738,-2546
1739,-2090
1740,-2506
1741,-2094
1742,-2249
1743,-1998
1744,-2200
1745,-2269
1746,-3094
1747,-2138
1748,-2211
1749,-2386
1750,-2107
1751,-1949
1752,-2053
1753,-1878
1754,-2210
1755,-2319
1756,-1746
1757,-2487
1758,-2397
1759,-2126
1760,-2279
1761,-2190
1762,-1985
1763,-2598
1764,-2995
1765,-2569
1766,-2336
1767,-2261
1768,-2671
1769,-1876
1770,-2429
1771,-2530
1772,-2650
1773,-3211
1774,-2966
1775,-2112
1776,-2216
1777,-2563
1778,-2842
1779,-2499
1780,-2378
1781,-2682
1782,-2391
1783,-2126
1784,-1976
1785,-2143
1786,-2102
1787,-2114
1788,-2156
1789,-2400
1790,-2389
1791,-2155
1792,-2159
1793,-2167
1794,-2462
1795,-2387
1796,-1931
1797,-2231
1798,-2380
1799,-2362
1800,-1917
1801,-2626
1802,-2239
1803,-2771
1804,-2177
1805,-2539
1806,-3581
1807,-2096
1808,-1925
1809,-2383
1810,-2194
1811,-2286
1812,-4199
1813,-2295
1814,-2251
1815,-4168
1816,-2108
1817,-2475
1818,-5753
1819,-2245
1820,-3991
1821,-2149
1822,-2625
1823,-2677
1824,-1958
1825,-4779
1826,-2219
1827,-1954
1828,-2098
1829,-2603
1830,-2191
1831,-2364
1832,-2324
1833,-2259
1834,-2458
1835,-5412
1836,-2110
1837,-2522
1838,-2121
1839,-2182
1840,-2673
1841,-2286
1842,-2426
1843,-1866
1844,-1991
1845,-2323
1846,-2665
1847,-3124
1848,-4005
1849,-2255
1850,-2258
1851,-2453
1852,-2618
1853,-2351
1854,-2389
1855,-2795
1856,-2071
1857,-2726
1858,-3765
1859,-2021
1860,-3670
1861,-3198
1862,-2794
1863,-2657
1864,-2313
1865,-2549
1866,-2614
1867,-2220
1868,-3652
1869,-1821
1870,-1933
1871,-2835
1872,-2686
1873,-2480
1874,-2030
1875,-3154
1876,-2534
1877,-2316
1878,-2636
1879,-2390
1880,-2256
1881,-2755
1882,-2710
1883,-1913
1884,-4506
1885,-3383
1886,-2244
1887,-2358
1888,-2700
1889,-2206
1890,-2442
1891,-1865
1892,-2456
1893,-2854
1894,-2972
1895,-2250
1896,-2442
1897,-3085
1898,-2142
1899,-2153
1900,-2684
1901,-1949
1902,-3013
1903,-2229
1904,-3009
1905,-3919
1906,-2687
1907,-2156
1908,-2237
1909,-2470
1910,-2232
1911,-2054
1912,-2426
1913,-2243
1914,-2246
1915,-2294
1916,-2574
1917,-1948
1918,-2283
1919,-1918
1920,-2045
1921,-2914
1922,-2234
1923,-3895
1924,-3034
1925,-2045
1926,-2316
1927,-2292
1928,-3055
1929,-2931
1930,-3205
1931,-2125
1932,-2306
1933,-2549
1934,-3991
1935,-1624
1936,-2067
1937,-3294
1938,-3030
1939,-2004
1940,-2305
1941,-2027
1942,-2310
1943,-2414
1944,-2202
1945,-2712
1946,-2220
1947,-2447
1948,-2316
1949,-5966
1950,-2007
1951,-7359
1952,-2718
1953,-2369
1954,-2481
1955,-1968
1956,-2224
1957,-2177
1958,-2294
1959,-2168
1960,-3077
1961,-2613
1962,-5225
1963,-3004
1964,-2275
1965,-2107
1966,-1805
1967,-5099
1968,-3561
1969,-2582
1970,-2450
1971,-3597
1972,-1953
1973,-1845
1974,-5215
1975,-4720
1976,-2016
1977,-3365
1978,-2390
1979,-4284
1980,-2003
1981,-2699
1982,-2904
1983,-1899
1984,-2253
1985,-2442
1986,-3032
1987,-2870
1988,-3358
1989,-2821
1990,-2680
1991,-2071
1992,-2538
1993,-2762
1994,-2044
1995,-3735
1996,-2616
1997,-2685
1998,-6660
1999,-2583
2000,-2042
2001,-2215
2002,-2417
2003,-3343
2004,-5398
2005,-1945
2006,-1992
2007,-2579
2008,-2025
2009,-2623
2010,-2206
2011,-2059
2012,-1944
2013,-1935
2014,-3358
2015,-3218
2016,-2497
2017,-1973
2018,-2094
2019,-2592
2020,-1986
2021,-3606
2022,-2082
2023,-1933
2024,-1871
2025,-2573
2026,-2679
2027,-2287
2028,-2736
2029,-2203
2030,-2721
2031,-2180
2032,-2448
2033,-2788
2034,-2621
2035,-2249
2036,-2256
2037,-5011
2038,-2828
2039,-1901
2040,-1963
2041,-2115
2042,-2050
2043,-2014
2044,-2373
2045,-2478
2046,-2692
2047,-3440
2048,-2205
2049,-2067
2050,-4854
2051,-2115
2052,-2165
2053,-2338
2054,-2253
2055,-2131
2056,-2518
2057,-2187
2058,-2310
2059,-2364
2060,-2308
2061,-2080
2062,-2091
2063,-2130
2064,-7378
2065,-2304
2066,-2507
2067,-2160
2068,-2321
2069,-1921
2070,-3963
2071,-2195
2072,-2082
2073,-2059
2074,-2220
2075,-1945
2076,-1985
2077,-3768
2078,-3164
2079,-2147
2080,-3506
2081,-2691
2082,-2076
2083,-3195
2084,-2147
2085,-1665
2086,-2633
2087,-2947
2088,-2376
2089,-1931
2090,-2261
2091,-2122
2092,-2305
2093,-2085
2094,-1920
2095,-2433
2096,-1775
2097,-1820
2098,-2269
2099,-1996
2100,-2209
2101,-2143
2102,-2172
2103,-2201
2104,-2260
2105,-2822
2106,-2596
2107,-3806
2108,-1867
2109,-4916
2110,-2240
2111,-3639
2112,-1942
2113,-2233
2114,-1978
2115,-2797
2116,-2327
2117,-2328
2118,-3749
2119,-2418
2120,-2458
2121,-1947
2122,-1804
2123,-2101
2124,-2014
2125,-2634
2126,-1975
2127,-4778
2128,-2073
2129,-1800
2130,-2210
2131,-2167
2132,-1598
2133,-2132
2134,-2392
2135,-2841
2136,-2376
2137,-2322
2138,-2042
2139,-3334
2140,-2801
