,reward
341,-1986
342,-1747
343,-1764
344,-1865
345,-1576
346,-1675
347,-1814
348,-1606
349,-1607
350,-1888
351,-1831
352,-1719
353,-1735
354,-1742
355,-1612
356,-1520
357,-2166
358,-1590
359,-1835
360,-1628
361,-1770
362,-1787
363,-1870
364,-1826
365,-1634
366,-1721
367,-1564
368,-2002
369,-1701
370,-1750
371,-1982
372,-1625
373,-1580
374,-1655
375,-1994
376,-1919
377,-1506
378,-1631
379,-1521
380,-1679
381,-1618
382,-1720
383,-1602
384,-1456
385,-1722
386,-1660
387,-1799
388,-1635
389,-1747
390,-1636
391,-1640
392,-1547
393,-1416
394,-1722
395,-1872
396,-1583
397,-1766
398,-1613
399,-1700
400,-1977
401,-1536
402,-1813
403,-1569
404,-1915
405,-1652
406,-1544
407,-1498
408,-1778
409,-1571
410,-1444
411,-1634
412,-1760
413,-1950
414,-1449
415,-1590
416,-1684
417,-1969
418,-1638
419,-1650
420,-1605
421,-1746
422,-1606
423,-1489
424,-1892
425,-1645
426,-1679
427,-1604
428,-1681
429,-1391
430,-1526
431,-1597
432,-1728
433,-1445
434,-1647
435,-1549
436,-1527
437,-1613
438,-1825
439,-1644
440,-1439
441,-1519
442,-1523
443,-1629
444,-1903
445,-1464
446,-1401
447,-1694
448,-1454
449,-1748
450,-1694
451,-1572
452,-1628
453,-1599
454,-1608
455,-1627
456,-1477
457,-1495
458,-1747
459,-2056
460,-1497
461,-1590
462,-1568
463,-1433
464,-1531
465,-1403
466,-1399
467,-1804
468,-1784
469,-1861
470,-1426
471,-1539
472,-1520
473,-1448
474,-1687
475,-1568
476,-1507
477,-1480
478,-1618
479,-1692
480,-1989
481,-1504
482,-1632
483,-1712
484,-1574
485,-1448
486,-1544
487,-1638
488,-1508
489,-1588
490,-1700
491,-1502
492,-1552
493,-1779
494,-1669
495,-1594
496,-1561
497,-1558
498,-1513
499,-1593
500,-1704
501,-1568
502,-1623
503,-1581
504,-1398
505,-1576
506,-1666
507,-1483
508,-1488
509,-1730
510,-1612
511,-1471
512,-1639
513,-1571
514,-1575
515,-1580
516,-1644
517,-1820
518,-1514
519,-1483
520,-1539
521,-1436
522,-1439
523,-1541
524,-1554
525,-1632
526,-1653
527,-1602
528,-1456
529,-1754
530,-1663
531,-1444
532,-1493
533,-1619
534,-1304
535,-1690
536,-1320
537,-1519
538,-1271
539,-1515
540,-1522
541,-1529
542,-1633
543,-1530
544,-1475
545,-1339
546,-1526
547,-1313
548,-1646
549,-1485
550,-1726
551,-1788
552,-1527
553,-1457
554,-1558
555,-1447
556,-1537
557,-1760
558,-1687
559,-1515
560,-1580
561,-1639
562,-1447
563,-1426
564,-1478
565,-1696
566,-1544
567,-1773
568,-1479
569,-1525
570,-1620
571,-1544
572,-1560
573,-1808
574,-1660
575,-1483
576,-1404
577,-1466
578,-1519
579,-1543
580,-1289
581,-1439
582,-1557
583,-1645
584,-1504
585,-1352
586,-1763
587,-1602
588,-1570
589,-1339
590,-1876
591,-1345
592,-1472
593,-1604
594,-1699
595,-1629
596,-1573
597,-1624
598,-1421
599,-1551
600,-1397
601,-1377
602,-1456
603,-1363
604,-1661
605,-1566
606,-1587
607,-1488
608,-1633
609,-1499
610,-1502
611,-1481
612,-1418
613,-1542
614,-1470
615,-1603
616,-1575
617,-1442
618,-1574
619,-1386
620,-1371
621,-1622
622,-1502
623,-1648
624,-1483
625,-1532
626,-1400
627,-1614
628,-1453
629,-1449
630,-1618
631,-1579
632,-1598
633,-1614
634,-1489
635,-1320
636,-1344
637,-1655
638,-1369
639,-1463
640,-1551
641,-1741
642,-1419
643,-1595
644,-1300
645,-1369
646,-1337
647,-1333
648,-1332
649,-1468
650,-1650
651,-1597
652,-1488
653,-1622
654,-1445
655,-1451
656,-1343
657,-1306
658,-1576
659,-1301
660,-1433
661,-1302
662,-1524
663,-1366
664,-1298
665,-1429
666,-1637
667,-1510
668,-1549
669,-1510
670,-1317
671,-1515
672,-1466
673,-1462
674,-1504
675,-1662
676,-1629
677,-1201
678,-1284
679,-1359
680,-1681
681,-1544
682,-1714
683,-1545
684,-1490
685,-1419
686,-1401
687,-1619
688,-1331
689,-1471
690,-1555
691,-1323
692,-1319
693,-1250
694,-1618
695,-1339
696,-1587
697,-1298
698,-1250
699,-1411
700,-1525
701,-1521
702,-1478
703,-1440
704,-1643
705,-1489
706,-1533
707,-1242
708,-1516
709,-1390
710,-1337
711,-1331
712,-1425
713,-1243
714,-1453
715,-1475
716,-1439
717,-1426
718,-1513
719,-1357
720,-1435
721,-1483
722,-1517
723,-1372
724,-1508
725,-1437
726,-1521
727,-1527
728,-1435
729,-1227
730,-1355
731,-1413
732,-1552
733,-1518
734,-1475
735,-1431
736,-1566
737,-1462
738,-1562
739,-1387
740,-1627
741,-1257
742,-1357
743,-1457
744,-1587
745,-1327
746,-1228
747,-1342
748,-1446
749,-1485
750,-1466
751,-1235
752,-1665
753,-1522
754,-1445
755,-1570
756,-1527
757,-1444
758,-1349
759,-1467
760,-1350
761,-1485
762,-1534
763,-1701
764,-1556
765,-1432
766,-1474
767,-1456
768,-1259
769,-1220
770,-1476
771,-1355
772,-1280
773,-1317
774,-1364
775,-1547
776,-1424
777,-1310
778,-1275
779,-1373
780,-1618
781,-1320
782,-1253
783,-1425
784,-1432
785,-1395
786,-1479
787,-1418
788,-1364
789,-1453
790,-1604
791,-1336
792,-1636
793,-1532
794,-1453
795,-1370
796,-1327
797,-1350
798,-1278
799,-1299
800,-1351
801,-1361
802,-1246
803,-1464
804,-1318
805,-1503
806,-1661
807,-1227
808,-1532
809,-1368
810,-1456
811,-1375
812,-1554
813,-1270
814,-1490
815,-1518
816,-1318
817,-1317
818,-1505
819,-1396
820,-1167
821,-1356
822,-1399
823,-1422
824,-1359
825,-1315
826,-1258
827,-1320
828,-1285
829,-1517
830,-1472
831,-1318
832,-1278
833,-1451
834,-1170
835,-1379
836,-1455
837,-1533
838,-1416
839,-1264
840,-1441
841,-1483
842,-1290
843,-1407
844,-1423
845,-1347
846,-1458
847,-1525
848,-1473
849,-1374
850,-1300
851,-1353
852,-1570
853,-1402
854,-1381
855,-1196
856,-1319
857,-1295
858,-1346
859,-1360
860,-1277
861,-1219
862,-1505
863,-1336
864,-1502
865,-1443
866,-1261
867,-1246
868,-1448
869,-1468
870,-1395
871,-1344
872,-1562
873,-1292
874,-1360
875,-1194
876,-1153
877,-1341
878,-1313
879,-1299
880,-1314
881,-1374
882,-1415
883,-1444
884,-1442
885,-1321
886,-1712
887,-1240
888,-1357
889,-1330
890,-1297
891,-1310
892,-1324
893,-1446
894,-1378
895,-1403
896,-1499
897,-1510
898,-1244
899,-1388
900,-1329
901,-1268
902,-1335
903,-1307
904,-1583
905,-1424
906,-1271
907,-1279
908,-1485
909,-1408
910,-1376
911,-1303
912,-1300
913,-1413
914,-1459
915,-1411
916,-1218
917,-1398
918,-1247
919,-1458
920,-1390
921,-1181
922,-1429
923,-1379
924,-1346
925,-1764
926,-1257
927,-1503
928,-1450
929,-1339
930,-1556
931,-1417
932,-1319
933,-1191
934,-1474
935,-1437
936,-1457
937,-1335
938,-1359
939,-1589
940,-1374
941,-1426
942,-1343
943,-1244
944,-1328
945,-1241
946,-1393
947,-1379
948,-1316
949,-1468
950,-1374
951,-1321
952,-1311
953,-1469
954,-1492
955,-1401
956,-1486
957,-1421
958,-1369
959,-1430
960,-1394
961,-1569
962,-1419
963,-1142
964,-1278
965,-1560
966,-1265
967,-1309
968,-1335
969,-1199
970,-1220
971,-1567
972,-1266
973,-1480
974,-1246
975,-1368
976,-1427
977,-1415
978,-1314
979,-1377
980,-1324
981,-1239
982,-1211
983,-1382
984,-1446
985,-1358
986,-1307
987,-1433
988,-1597
989,-1291
990,-1416
991,-1589
992,-1280
993,-1399
994,-1268
995,-1214
996,-1420
997,-1201
998,-1413
999,-1289
1000,-1317
1001,-1503
1002,-1407
1003,-1366
1004,-1539
1005,-1507
1006,-1297
1007,-1533
1008,-1412
1009,-1338
1010,-1376
1011,-1372
1012,-1364
1013,-1397
1014,-1229
1015,-1382
1016,-1521
1017,-1325
1018,-1323
1019,-1451
1020,-1512
1021,-1304
1022,-1470
1023,-1258
1024,-1247
1025,-1383
1026,-1545
1027,-1292
1028,-1264
1029,-1342
1030,-1417
1031,-1300
1032,-1409
1033,-1367
1034,-1334
1035,-1366
1036,-1187
1037,-1312
1038,-1457
1039,-1669
1040,-1416
1041,-1324
1042,-1310
1043,-1413
1044,-1267
1045,-1581
1046,-1414
1047,-1725
1048,-1276
1049,-1268
1050,-1649
1051,-1407
1052,-1357
1053,-1181
1054,-1269
1055,-1459
1056,-1355
1057,-1528
1058,-1343
1059,-1359
1060,-1383
1061,-1430
1062,-1416
1063,-1244
1064,-1377
1065,-1165
1066,-1464
1067,-1199
1068,-1448
1069,-1183
1070,-1439
1071,-1392
1072,-1343
1073,-1366
1074,-1195
1075,-1524
1076,-1759
1077,-1370
1078,-1546
1079,-1184
1080,-1367
1081,-1275
1082,-1369
1083,-1221
1084,-1323
1085,-1421
1086,-1341
1087,-1236
1088,-1222
1089,-1496
1090,-1271
1091,-1431
1092,-1280
1093,-1388
1094,-1276
1095,-1158
1096,-1208
1097,-1284
1098,-1131
1099,-1270
1100,-1299
1101,-1313
1102,-1187
1103,-1312
1104,-1183
1105,-1158
1106,-1306
1107,-1196
1108,-1180
1109,-1306
1110,-1575
1111,-1321
1112,-1200
1113,-1245
1114,-1288
1115,-1414
1116,-1212
1117,-1261
1118,-1250
1119,-1360
1120,-1321
1121,-1358
1122,-1305
1123,-1281
1124,-1553
1125,-1412
1126,-1305
1127,-1430
1128,-1325
1129,-1329
1130,-1310
1131,-1386
1132,-1284
1133,-1273
1134,-1337
1135,-1201
1136,-1363
1137,-1292
1138,-1423
1139,-1484
1140,-1313
1141,-1429
1142,-1440
1143,-1175
1144,-1256
1145,-1234
1146,-1482
1147,-1350
1148,-1362
1149,-1288
1150,-1084
1151,-1196
1152,-1395
1153,-1200
1154,-1280
1155,-1173
1156,-1333
1157,-1258
1158,-1129
1159,-1189
1160,-1366
1161,-1209
1162,-1294
1163,-1229
1164,-1316
1165,-1214
1166,-1204
1167,-1450
1168,-1177
1169,-1212
1170,-1229
1171,-1482
1172,-1302
1173,-1222
1174,-1202
1175,-1246
1176,-1357
1177,-1288
1178,-1450
1179,-1502
1180,-1232
1181,-1356
1182,-1141
1183,-1246
1184,-1383
1185,-1200
1186,-1230
1187,-1337
1188,-1199
1189,-1466
1190,-1295
1191,-1399
1192,-1261
1193,-1584
1194,-1316
1195,-1300
1196,-1178
1197,-1338
1198,-1361
1199,-1286
1200,-1233
1201,-1195
1202,-1147
1203,-1247
1204,-1198
1205,-1176
1206,-1341
1207,-1249
1208,-1280
1209,-1210
1210,-1481
1211,-1433
1212,-1302
1213,-1367
1214,-1234
1215,-1274
1216,-1400
1217,-1239
1218,-1372
1219,-1435
1220,-1215
1221,-1355
1222,-1603
1223,-1274
1224,-1371
1225,-1116
1226,-1403
1227,-1155
1228,-1251
1229,-1096
1230,-1296
1231,-1412
1232,-1315
1233,-1462
1234,-1445
1235,-1377
1236,-1379
1237,-1181
1238,-1248
1239,-1247
1240,-1335
1241,-1239
1242,-1131
1243,-1218
1244,-1411
1245,-1237
1246,-1351
1247,-1285
1248,-1067
1249,-1276
1250,-1436
1251,-1346
1252,-1277
1253,-1296
1254,-1171
1255,-1146
1256,-1213
1257,-1254
1258,-1303
1259,-1295
1260,-1344
1261,-1313
1262,-1195
1263,-1301
1264,-1193
1265,-1061
1266,-1276
1267,-1271
1268,-1406
1269,-1240
1270,-1325
1271,-1366
1272,-1496
1273,-1403
1274,-1172
1275,-1148
1276,-1257
1277,-1260
1278,-1319
1279,-1240
1280,-1132
1281,-1308
1282,-1345
1283,-1229
1284,-1225
1285,-1172
1286,-1339
1287,-1235
1288,-1380
1289,-1308
1290,-1373
1291,-1308
1292,-1243
1293,-1203
1294,-1141
1295,-1236
1296,-1426
1297,-1443
1298,-1316
1299,-1357
1300,-1280
1301,-1167
1302,-1362
1303,-1449
1304,-1367
1305,-1245
1306,-1263
1307,-1333
1308,-1145
1309,-1175
1310,-1390
1311,-1551
1312,-1356
1313,-1268
1314,-1085
1315,-1404
1316,-1654
1317,-1334
1318,-1350
1319,-1272
1320,-1370
1321,-1142
1322,-1332
1323,-1545
1324,-1329
1325,-1172
1326,-1304
1327,-1340
1328,-1362
1329,-1383
1330,-1300
1331,-1341
1332,-1219
1333,-1417
1334,-1231
1335,-1076
1336,-1355
1337,-1298
1338,-1335
1339,-1228
1340,-1268
1341,-1325
1342,-1336
1343,-1260
1344,-1234
1345,-1193
1346,-1425
1347,-1136
1348,-1435
1349,-1439
1350,-1186
1351,-1423
1352,-1295
1353,-1212
1354,-1510
1355,-1364
1356,-1587
1357,-1357
1358,-1242
1359,-1348
1360,-1238
1361,-1094
1362,-1320
1363,-1197
1364,-1396
1365,-1398
1366,-1370
1367,-1245
1368,-1312
1369,-1238
1370,-1354
1371,-1285
1372,-1187
1373,-1267
1374,-1323
1375,-1402
1376,-1228
1377,-1334
1378,-1306
1379,-1381
1380,-1266
1381,-1353
1382,-1280
1383,-1229
1384,-1307
1385,-1255
1386,-1266
1387,-1202
1388,-1254
1389,-1679
1390,-1135
1391,-1256
1392,-1257
1393,-1246
1394,-1297
1395,-1211
1396,-1391
1397,-1191
1398,-1149
1399,-1308
1400,-1440
1401,-1339
1402,-1397
1403,-1160
1404,-1229
1405,-1317
1406,-1218
1407,-1233
1408,-1414
1409,-1418
1410,-1185
1411,-1190
1412,-1378
1413,-1217
1414,-1204
1415,-1123
1416,-1273
1417,-1148
1418,-1206
1419,-1292
1420,-1363
1421,-1247
1422,-1239
1423,-1185
1424,-1272
1425,-1309
1426,-1268
1427,-1202
1428,-1344
1429,-1285
1430,-1279
1431,-1352
1432,-1126
1433,-1265
1434,-1184
1435,-1340
1436,-1359
1437,-1462
1438,-1071
1439,-1257
1440,-1235
1441,-1280
1442,-1197
1443,-1427
1444,-1063
1445,-1232
1446,-1303
1447,-1153
1448,-1265
1449,-1208
1450,-1119
1451,-1162
1452,-1356
1453,-1253
1454,-1428
1455,-1226
1456,-1185
1457,-1450
1458,-1444
1459,-1374
1460,-1265
1461,-1395
1462,-1130
1463,-1590
1464,-1145
1465,-1158
1466,-1263
1467,-1309
1468,-1299
1469,-1266
1470,-1236
1471,-1416
1472,-1196
1473,-1171
1474,-1380
1475,-1294
1476,-1194
1477,-1326
1478,-1356
1479,-1416
1480,-1252
1481,-1337
1482,-1239
1483,-1114
1484,-1209
1485,-1435
1486,-1167
1487,-1253
1488,-1375
1489,-1270
1490,-1293
1491,-1197
1492,-1242
1493,-1166
1494,-1102
1495,-1323
1496,-1216
1497,-1212
1498,-1250
1499,-1129
1500,-1208
1501,-1448
1502,-1156
1503,-1503
1504,-1288
1505,-1189
1506,-1268
1507,-1116
1508,-1164
1509,-1176
1510,-1367
1511,-1071
1512,-1141
1513,-1189
1514,-1228
1515,-1015
1516,-1198
1517,-1380
1518,-1210
1519,-1244
1520,-1235
1521,-1369
1522,-1207
1523,-1332
1524,-1231
1525,-1212
1526,-1284
1527,-1321
1528,-1272
1529,-1274
1530,-1392
1531,-1120
1532,-1145
1533,-1209
1534,-1182
1535,-1221
1536,-1351
1537,-954
1538,-1285
1539,-1378
1540,-1164
1541,-1239
1542,-1270
1543,-1324
1544,-1133
1545,-1112
1546,-1189
1547,-1275
1548,-1239
1549,-1317
1550,-1409
1551,-1291
1552,-1118
1553,-1273
1554,-1207
1555,-1201
1556,-1309
1557,-1266
1558,-1245
1559,-1405
1560,-1177
1561,-1281
1562,-1368
1563,-1270
1564,-1302
1565,-1213
1566,-1086
1567,-1174
1568,-1385
1569,-1083
1570,-1606
1571,-1107
1572,-1264
1573,-1315
1574,-1080
1575,-1230
1576,-1190
1577,-1213
1578,-1318
1579,-1238
1580,-1118
1581,-1093
1582,-1067
1583,-1422
1584,-1443
1585,-1296
1586,-1246
1587,-1297
1588,-1172
1589,-1213
1590,-1212
1591,-1266
1592,-1398
1593,-1260
1594,-1064
1595,-1371
1596,-1315
1597,-1102
1598,-1408
1599,-1304
1600,-1220
1601,-1167
1602,-1263
1603,-1283
1604,-1509
1605,-1403
1606,-1322
1607,-1203
1608,-1329
1609,-1467
1610,-1266
1611,-1150
1612,-1103
1613,-1370
1614,-1197
1615,-1383
1616,-1201
1617,-1246
1618,-1270
1619,-1177
1620,-1252
1621,-1232
1622,-1163
1623,-1096
1624,-1203
1625,-1092
1626,-1272
1627,-1107
1628,-1059
1629,-1224
1630,-1092
1631,-1327
1632,-1235
1633,-1278
1634,-1120
1635,-1246
1636,-1209
1637,-1154
1638,-1385
1639,-1177
1640,-1322
1641,-1050
1642,-1178
1643,-1170
1644,-1536
1645,-1186
1646,-1184
1647,-1261
1648,-1296
1649,-1308
1650,-1111
1651,-1280
1652,-1111
1653,-1091
1654,-1148
1655,-1286
1656,-1092
1657,-1186
1658,-1304
1659,-1332
1660,-1268
1661,-1214
1662,-1138
1663,-1098
1664,-1082
1665,-1272
1666,-1101
1667,-1245
1668,-1262
1669,-1243
1670,-1380
1671,-1141
1672,-1279
1673,-1075
1674,-1144
1675,-1217
1676,-1313
1677,-1261
1678,-1206
1679,-1276
1680,-1220
1681,-1057
1682,-1059
1683,-1048
1684,-1117
1685,-1109
1686,-1260
1687,-1200
1688,-1250
1689,-1443
1690,-1366
1691,-1243
1692,-1448
1693,-1350
1694,-1375
1695,-1327
1696,-1364
1697,-1145
1698,-1141
1699,-1100
1700,-1166
1701,-1175
1702,-1147
1703,-1205
1704,-1311
1705,-1167
1706,-1162
1707,-1157
1708,-1267
1709,-1271
1710,-1381
1711,-1216
1712,-1322
1713,-1017
1714,-1429
1715,-1115
1716,-1291
1717,-1176
1718,-1108
1719,-1154
1720,-1106
1721,-1272
1722,-1244
1723,-1293
1724,-1087
1725,-1356
1726,-1153
1727,-1204
1728,-1162
1729,-1219
1730,-1124
1731,-1323
1732,-1340
1733,-1302
1734,-1112
1735,-1152
1736,-1190
1737,-1237
1738,-1211
1739,-1035
1740,-1231
1741,-960
1742,-1057
1743,-1329
1744,-1218
1745,-1280
1746,-1109
1747,-1137
1748,-1223
1749,-1203
1750,-1238
1751,-1344
1752,-1148
1753,-1176
1754,-1222
1755,-1232
1756,-1167
1757,-1277
1758,-1137
1759,-1000
1760,-1131
1761,-1076
1762,-1130
1763,-1368
1764,-1134
1765,-1128
1766,-1244
1767,-1140
1768,-1140
1769,-1178
1770,-1418
1771,-1098
1772,-1170
1773,-1192
1774,-1263
1775,-1224
1776,-1149
1777,-1168
1778,-1028
1779,-1154
1780,-1255
1781,-1007
1782,-1029
1783,-1106
1784,-1164
1785,-1192
1786,-1222
1787,-1401
1788,-1178
1789,-1050
1790,-1197
1791,-1176
1792,-1096
1793,-1122
1794,-1044
1795,-1284
1796,-1343
1797,-1170
1798,-1248
1799,-1248
1800,-1066
1801,-1232
1802,-1046
1803,-1042
1804,-1054
1805,-1412
1806,-1318
1807,-1341
1808,-1187
1809,-1249
1810,-1221
1811,-1101
1812,-1197
1813,-1260
1814,-1243
1815,-1291
1816,-1154
1817,-1331
1818,-1400
1819,-1152
1820,-1215
1821,-1148
1822,-990
1823,-1158
1824,-1091
1825,-1148
1826,-1206
1827,-1213
1828,-1047
1829,-1064
1830,-1346
1831,-1136
1832,-1216
1833,-1229
1834,-1194
1835,-1269
1836,-1157
1837,-1107
1838,-1154
1839,-1212
1840,-1105
1841,-1091
1842,-1347
1843,-1245
1844,-1273
1845,-1345
1846,-1158
1847,-1206
1848,-1296
1849,-1059
1850,-1266
1851,-1117
1852,-1145
1853,-1106
1854,-1280
1855,-1098
1856,-1385
1857,-1113
1858,-1120
1859,-1133
1860,-1045
1861,-1356
1862,-1085
1863,-1019
1864,-1264
1865,-1155
1866,-1234
1867,-1159
1868,-1405
1869,-1074
1870,-979
1871,-1079
1872,-1066
1873,-1135
1874,-1317
1875,-1079
1876,-1029
1877,-1231
1878,-1274
1879,-1219
1880,-1228
1881,-1122
1882,-1182
1883,-1357
1884,-1102
1885,-1116
1886,-1133
1887,-1145
1888,-1217
1889,-1087
1890,-1133
1891,-1265
1892,-1075
1893,-1463
1894,-1097
1895,-1111
1896,-1094
1897,-1018
1898,-1285
1899,-1146
1900,-1101
1901,-1071
1902,-1270
1903,-1052
1904,-1280
1905,-1223
1906,-1390
1907,-1226
1908,-1316
1909,-1138
1910,-1238
1911,-1192
1912,-1002
1913,-1157
1914,-1194
1915,-1117
1916,-1374
1917,-1105
1918,-1202
1919,-1037
1920,-1203
1921,-1192
1922,-1227
1923,-1292
1924,-1238
1925,-1309
1926,-1159
1927,-1094
1928,-1011
1929,-1281
1930,-1105
1931,-984
1932,-1381
1933,-1141
1934,-1108
1935,-1253
1936,-1237
1937,-1131
1938,-1099
1939,-1146
1940,-1478
1941,-1143
1942,-1087
1943,-1199
1944,-1169
1945,-1109
1946,-1257
1947,-1132
1948,-1166
1949,-1354
1950,-1172
1951,-1073
1952,-1184
1953,-1275
1954,-1006
1955,-1373
1956,-1276
1957,-1121
1958,-1233
1959,-1205
1960,-1327
1961,-1275
1962,-1272
1963,-1097
1964,-1113
1965,-1050
1966,-1205
1967,-1307
1968,-1228
1969,-1252
1970,-1063
1971,-1262
1972,-1113
1973,-1150
1974,-1141
1975,-1000
1976,-1224
1977,-1326
1978,-1132
1979,-1441
1980,-1116
1981,-978
1982,-1165
1983,-1207
1984,-1386
1985,-1132
1986,-1161
1987,-1144
1988,-1059
1989,-1237
1990,-1140
1991,-1070
1992,-1184
1993,-1149
1994,-1331
1995,-1067
1996,-1121
1997,-1216
1998,-1164
1999,-1152
2000,-1129
2001,-1288
2002,-1037
2003,-1228
2004,-1225
2005,-1101
2006,-1236
2007,-1265
2008,-1102
2009,-1035
2010,-1205
2011,-1086
2012,-1343
2013,-1066
2014,-1146
2015,-1084
2016,-1171
2017,-1201
2018,-1193
2019,-1246
2020,-1346
2021,-1140
2022,-1346
2023,-1096
2024,-1128
2025,-1295
2026,-1104
2027,-1128
2028,-1241
2029,-1291
2030,-1373
2031,-1122
2032,-1020
2033,-1121
2034,-998
2035,-1165
2036,-1114
2037,-1130
2038,-1181
2039,-1245
2040,-1104
2041,-1039
2042,-1060
2043,-1154
2044,-1047
2045,-1165
2046,-1096
2047,-1157
2048,-1240
2049,-1151
2050,-1328
2051,-1182
2052,-1084
2053,-1136
2054,-1195
2055,-968
2056,-956
2057,-1058
2058,-1093
2059,-1229
2060,-1139
2061,-1093
2062,-1138
2063,-1167
2064,-1146
2065,-1218
2066,-1237
2067,-1211
2068,-1266
2069,-1153
2070,-1099
2071,-1268
2072,-1108
2073,-1167
2074,-1135
2075,-1129
2076,-1280
2077,-1051
2078,-1126
2079,-1128
2080,-982
2081,-1197
2082,-1292
2083,-1041
2084,-1282
2085,-1070
2086,-1099
2087,-1165
2088,-1210
2089,-1088
2090,-1266
2091,-1284
2092,-1146
2093,-1063
2094,-1126
2095,-1061
2096,-1077
2097,-1010
2098,-1189
2099,-1128
2100,-1150
2101,-1097
2102,-1038
2103,-1200
2104,-1025
2105,-1124
2106,-1310
2107,-1074
2108,-1153
2109,-1123
2110,-1119
2111,-1106
2112,-1242
2113,-1218
2114,-1248
2115,-1365
2116,-1171
2117,-1217
2118,-1028
2119,-1169
2120,-1192
2121,-1215
2122,-1130
2123,-1079
2124,-1116
2125,-1276
2126,-1105
2127,-1045
2128,-1338
2129,-1316
2130,-1107
2131,-1085
2132,-1153
2133,-1107
2134,-1217
2135,-1022
2136,-1094
2137,-947
2138,-1106
2139,-1141
2140,-1108
2141,-1058
2142,-1220
