,reward
341,-1842
342,-1744
343,-1625
344,-1743
345,-1659
346,-1694
347,-1756
348,-1571
349,-1512
350,-1665
351,-1754
352,-1761
353,-1701
354,-1633
355,-1651
356,-1580
357,-2029
358,-1507
359,-1634
360,-1650
361,-1776
362,-1678
363,-1700
364,-1800
365,-1564
366,-1667
367,-1472
368,-1922
369,-1733
370,-1755
371,-1847
372,-1733
373,-1511
374,-1648
375,-1933
376,-1957
377,-1359
378,-1597
379,-1603
380,-1604
381,-1463
382,-1735
383,-1578
384,-1518
385,-1697
386,-1564
387,-1617
388,-1422
389,-1855
390,-1661
391,-1605
392,-1388
393,-1381
394,-1695
395,-1697
396,-1661
397,-1828
398,-1655
399,-1658
400,-1695
401,-1507
402,-1710
403,-1572
404,-1694
405,-1650
406,-1485
407,-1434
408,-1706
409,-1531
410,-1456
411,-1496
412,-1866
413,-1733
414,-1515
415,-1548
416,-1615
417,-1952
418,-1610
419,-1633
420,-1622
421,-1589
422,-1470
423,-1435
424,-1583
425,-1625
426,-1726
427,-1639
428,-1624
429,-1458
430,-1441
431,-1571
432,-1740
433,-1456
434,-1647
435,-1498
436,-1471
437,-1583
438,-1673
439,-1566
440,-1430
441,-1465
442,-1528
443,-1699
444,-1789
445,-1507
446,-1361
447,-1670
448,-1484
449,-1649
450,-1625
451,-1514
452,-1631
453,-1547
454,-1418
455,-1543
456,-1560
457,-1372
458,-1685
459,-1449
460,-1236
461,-1504
462,-1556
463,-1422
464,-1484
465,-1389
466,-1489
467,-1776
468,-1581
469,-1745
470,-1467
471,-1526
472,-1394
473,-1263
474,-1496
475,-1533
476,-1468
477,-1479
478,-1476
479,-1535
480,-1983
481,-1581
482,-1637
483,-1491
484,-1528
485,-1432
486,-1417
487,-1458
488,-1572
489,-1729
490,-1592
491,-1466
492,-1472
493,-1633
494,-1484
495,-1501
496,-1573
497,-1610
498,-1512
499,-1633
500,-1703
501,-1427
502,-1580
503,-1619
504,-1360
505,-1608
506,-1667
507,-1488
508,-1587
509,-1755
510,-1431
511,-1546
512,-1595
513,-1556
514,-1708
515,-1591
516,-1522
517,-1673
518,-1385
519,-1538
520,-1589
521,-1440
522,-1423
523,-1419
524,-1486
525,-1605
526,-1601
527,-1460
528,-1429
529,-1716
530,-1682
531,-1451
532,-1505
533,-1544
534,-1345
535,-1491
536,-1382
537,-1463
538,-1253
539,-1392
540,-1495
541,-1507
542,-1614
543,-1440
544,-1343
545,-1453
546,-1344
547,-1403
548,-1621
549,-1443
550,-1633
551,-1564
552,-1512
553,-1393
554,-1544
555,-1545
556,-1620
557,-1379
558,-1659
559,-1402
560,-1554
561,-1345
562,-1454
563,-1350
564,-1444
565,-1488
566,-1432
567,-1611
568,-1472
569,-1532
570,-1491
571,-1517
572,-1519
573,-1671
574,-1545
575,-1465
576,-1408
577,-1447
578,-1295
579,-1508
580,-1222
581,-1310
582,-1613
583,-1561
584,-1327
585,-1360
586,-1604
587,-1466
588,-1375
589,-1270
590,-1719
591,-1388
592,-1494
593,-1526
594,-1583
595,-1519
596,-1505
597,-1483
598,-1570
599,-1288
600,-1303
601,-1522
602,-1329
603,-1329
604,-1515
605,-1389
606,-1590
607,-1420
608,-1312
609,-1396
610,-1396
611,-1377
612,-1395
613,-1495
614,-1434
615,-1334
616,-1412
617,-1431
618,-1586
619,-1195
620,-1411
621,-1530
622,-1459
623,-1272
624,-1478
625,-1390
626,-1440
627,-1704
628,-1444
629,-1289
630,-1451
631,-1553
632,-1622
633,-1537
634,-1497
635,-1316
636,-1240
637,-1511
638,-1330
639,-1434
640,-1450
641,-1564
642,-1362
643,-1660
644,-1377
645,-1349
646,-1210
647,-1304
648,-1260
649,-1460
650,-1548
651,-1518
652,-1524
653,-1582
654,-1474
655,-1564
656,-1403
657,-1208
658,-1500
659,-1329
660,-1427
661,-1239
662,-1384
663,-1303
664,-1279
665,-1400
666,-1602
667,-1452
668,-1571
669,-1349
670,-1289
671,-1506
672,-1250
673,-1496
674,-1479
675,-1579
676,-1465
677,-1243
678,-1278
679,-1335
680,-1520
681,-1400
682,-1363
683,-1705
684,-1338
685,-1229
686,-1272
687,-1465
688,-1312
689,-1427
690,-1429
691,-1236
692,-1243
693,-1297
694,-1403
695,-1349
696,-1225
697,-1231
698,-1256
699,-1434
700,-1413
701,-1458
702,-1435
703,-1403
704,-1475
705,-1493
706,-1383
707,-1225
708,-1530
709,-1442
710,-1460
711,-1196
712,-1423
713,-1325
714,-1579
715,-1492
716,-1349
717,-1290
718,-1517
719,-1215
720,-1367
721,-1431
722,-1456
723,-1454
724,-1364
725,-1305
726,-1483
727,-1402
728,-1200
729,-1217
730,-1254
731,-1464
732,-1362
733,-1449
734,-1408
735,-1395
736,-1538
737,-1288
738,-1485
739,-1454
740,-1375
741,-1351
742,-1177
743,-1440
744,-1393
745,-1138
746,-1143
747,-1258
748,-1335
749,-1296
750,-1328
751,-1243
752,-1360
753,-1410
754,-1466
755,-1463
756,-1455
757,-1283
758,-1261
759,-1418
760,-1332
761,-1417
762,-1490
763,-1540
764,-1570
765,-1392
766,-1250
767,-1385
768,-1294
769,-1233
770,-1367
771,-1367
772,-1228
773,-1282
774,-1438
775,-1504
776,-1387
777,-1237
778,-1436
779,-1293
780,-1476
781,-1189
782,-1230
783,-1399
784,-1400
785,-1356
786,-1447
787,-1239
788,-1223
789,-1347
790,-1511
791,-1418
792,-1501
793,-1591
794,-1354
795,-1368
796,-1355
797,-1319
798,-1219
799,-1228
800,-1296
801,-1290
802,-1236
803,-1492
804,-1334
805,-1387
806,-1482
807,-1142
808,-1361
809,-1255
810,-1352
811,-1385
812,-1439
813,-1235
814,-1335
815,-1541
816,-1317
817,-1294
818,-1390
819,-1385
820,-1321
821,-1448
822,-1319
823,-1389
824,-1365
825,-1389
826,-1166
827,-1271
828,-1238
829,-1413
830,-1351
831,-1192
832,-1347
833,-1356
834,-1153
835,-1283
836,-1463
837,-1318
838,-1261
839,-1225
840,-1292
841,-1391
842,-1238
843,-1509
844,-1205
845,-1336
846,-1378
847,-1427
848,-1554
849,-1385
850,-1187
851,-1340
852,-1401
853,-1478
854,-1272
855,-1249
856,-1243
857,-1362
858,-1214
859,-1271
860,-1164
861,-1229
862,-1398
863,-1269
864,-1480
865,-1276
866,-1213
867,-1247
868,-1386
869,-1431
870,-1316
871,-1382
872,-1456
873,-1237
874,-1296
875,-1160
876,-1077
877,-1348
878,-1237
879,-1308
880,-1263
881,-1271
882,-1300
883,-1493
884,-1336
885,-1214
886,-1373
887,-1122
888,-1266
889,-1278
890,-1238
891,-1203
892,-1247
893,-1229
894,-1240
895,-1256
896,-1290
897,-1520
898,-1277
899,-1355
900,-1274
901,-1321
902,-1267
903,-1188
904,-1348
905,-1400
906,-1360
907,-1260
908,-1431
909,-1325
910,-1247
911,-1212
912,-1192
913,-1183
914,-1362
915,-1220
916,-1103
917,-1436
918,-1228
919,-1350
920,-1323
921,-1139
922,-1264
923,-1390
924,-1219
925,-1533
926,-1325
927,-1421
928,-1429
929,-1325
930,-1349
931,-1336
932,-1273
933,-1219
934,-1513
935,-1377
936,-1402
937,-1245
938,-1344
939,-1522
940,-1272
941,-1372
942,-1197
943,-1082
944,-1322
945,-1231
946,-1283
947,-1216
948,-1299
949,-1375
950,-1450
951,-1299
952,-1189
953,-1309
954,-1424
955,-1305
956,-1248
957,-1285
958,-1216
959,-1355
960,-1292
961,-1349
962,-1240
963,-1129
964,-1215
965,-1344
966,-1189
967,-1278
968,-1156
969,-1149
970,-1067
971,-1276
972,-1209
973,-1318
974,-1247
975,-1360
976,-1430
977,-1332
978,-1329
979,-1346
980,-1288
981,-1135
982,-1101
983,-1265
984,-1396
985,-1290
986,-1271
987,-1409
988,-1514
989,-1293
990,-1434
991,-1431
992,-1094
993,-1207
994,-1253
995,-1176
996,-1203
997,-1198
998,-1204
999,-1102
1000,-1170
1001,-1302
1002,-1273
1003,-1147
1004,-1256
1005,-1403
1006,-1248
1007,-1398
1008,-1408
1009,-1231
1010,-1271
1011,-1382
1012,-1223
1013,-1441
1014,-1132
1015,-1321
1016,-1226
1017,-1369
1018,-1263
1019,-1284
1020,-1313
1021,-1333
1022,-1453
1023,-1258
1024,-1057
1025,-1375
1026,-1229
1027,-1204
1028,-1240
1029,-1395
1030,-1204
1031,-1190
1032,-1212
1033,-1230
1034,-1265
1035,-1412
1036,-1055
1037,-1249
1038,-1322
1039,-1499
1040,-1286
1041,-1263
1042,-1261
1043,-1111
1044,-1262
1045,-1336
1046,-1200
1047,-1489
1048,-1151
1049,-1160
1050,-1336
1051,-1351
1052,-1265
1053,-1136
1054,-1238
1055,-1304
1056,-1274
1057,-1335
1058,-1188
1059,-1365
1060,-1261
1061,-1122
1062,-1241
1063,-1075
1064,-1127
1065,-1144
1066,-1224
1067,-1157
1068,-1189
1069,-1074
1070,-1450
1071,-1240
1072,-1310
1073,-1249
1074,-1201
1075,-1435
1076,-1560
1077,-1251
1078,-1329
1079,-1222
1080,-1216
1081,-1295
1082,-1211
1083,-1148
1084,-1229
1085,-1482
1086,-1224
1087,-1178
1088,-1266
1089,-1278
1090,-1135
1091,-1235
1092,-1153
1093,-1262
1094,-1137
1095,-1200
1096,-1134
1097,-1327
1098,-1211
1099,-1169
1100,-1428
1101,-1323
1102,-1112
1103,-1191
1104,-1286
1105,-1073
1106,-1160
1107,-1192
1108,-1151
1109,-1283
1110,-1394
1111,-1189
1112,-1154
1113,-1133
1114,-1268
1115,-1283
1116,-1148
1117,-1151
1118,-1166
1119,-1187
1120,-1067
1121,-1272
1122,-1210
1123,-1374
1124,-1553
1125,-1241
1126,-1223
1127,-1320
1128,-1118
1129,-1241
1130,-1255
1131,-1315
1132,-1314
1133,-1073
1134,-1166
1135,-1102
1136,-1094
1137,-1253
1138,-1317
1139,-1488
1140,-1248
1141,-1326
1142,-1386
1143,-1236
1144,-1121
1145,-1200
1146,-1319
1147,-1337
1148,-1305
1149,-1281
1150,-1018
1151,-1137
1152,-1254
1153,-1418
1154,-1337
1155,-1212
1156,-1129
1157,-1160
1158,-1109
1159,-1088
1160,-1301
1161,-1087
1162,-1307
1163,-1134
1164,-1296
1165,-1110
1166,-1170
1167,-1333
1168,-1153
1169,-1210
1170,-1160
1171,-1381
1172,-1113
1173,-1132
1174,-1272
1175,-1206
1176,-1282
1177,-1097
1178,-1395
1179,-1274
1180,-1192
1181,-1247
1182,-1036
1183,-1203
1184,-1329
1185,-1112
1186,-1172
1187,-1333
1188,-1110
1189,-1260
1190,-1121
1191,-1252
1192,-1107
1193,-1243
1194,-1114
1195,-1360
1196,-1235
1197,-1243
1198,-1241
1199,-1178
1200,-1239
1201,-1094
1202,-1198
1203,-1228
1204,-1154
1205,-1232
1206,-1245
1207,-1269
1208,-1140
1209,-1033
1210,-1289
1211,-1333
1212,-1345
1213,-1355
1214,-1200
1215,-1104
1216,-1210
1217,-1055
1218,-1237
1219,-1459
1220,-1113
1221,-1255
1222,-1286
1223,-1140
1224,-1051
1225,-1111
1226,-1305
1227,-1038
1228,-1261
1229,-1140
1230,-1226
1231,-1289
1232,-1340
1233,-1297
1234,-1210
1235,-1301
1236,-1156
1237,-1118
1238,-1133
1239,-1114
1240,-1241
1241,-1162
1242,-1069
1243,-1174
1244,-1250
1245,-1105
1246,-1172
1247,-1084
1248,-1198
1249,-1389
1250,-1376
1251,-1169
1252,-1166
1253,-1247
1254,-1047
1255,-1096
1256,-1125
1257,-1067
1258,-1227
1259,-1261
1260,-1104
1261,-1148
1262,-1258
1263,-1125
1264,-1083
1265,-1122
1266,-1136
1267,-1066
1268,-1276
1269,-1160
1270,-1300
1271,-1396
1272,-1414
1273,-1396
1274,-1146
1275,-1150
1276,-1091
1277,-1066
1278,-1341
1279,-1163
1280,-958
1281,-1236
1282,-1323
1283,-1171
1284,-1088
1285,-1005
1286,-1245
1287,-1064
1288,-1235
1289,-1260
1290,-1169
1291,-1087
1292,-1072
1293,-1296
1294,-1211
1295,-1141
1296,-1174
1297,-1303
1298,-1235
1299,-1197
1300,-1229
1301,-1231
1302,-1183
1303,-1294
1304,-1287
1305,-1136
1306,-1201
1307,-1106
1308,-1168
1309,-1142
1310,-1336
1311,-1244
1312,-1234
1313,-1134
1314,-1175
1315,-1341
1316,-1384
1317,-1146
1318,-1214
1319,-1123
1320,-1221
1321,-1190
1322,-1147
1323,-1145
1324,-1197
1325,-1171
1326,-1135
1327,-1158
1328,-1165
1329,-1440
1330,-1201
1331,-1300
1332,-1166
1333,-1204
1334,-1202
1335,-1092
1336,-1353
1337,-1183
1338,-1329
1339,-1060
1340,-1463
1341,-1266
1342,-1350
1343,-1085
1344,-1001
1345,-1196
1346,-1344
1347,-1026
1348,-1225
1349,-1361
1350,-1080
1351,-1418
1352,-1194
1353,-1107
1354,-1254
1355,-1225
1356,-1383
1357,-1294
1358,-1229
1359,-1175
1360,-1158
1361,-1010
1362,-1313
1363,-1204
1364,-1237
1365,-1113
1366,-1331
1367,-1046
1368,-1085
1369,-1199
1370,-1269
1371,-1149
1372,-1227
1373,-1336
1374,-1339
1375,-1226
1376,-1169
1377,-1295
1378,-1136
1379,-1282
1380,-1120
1381,-1080
1382,-1220
1383,-1105
1384,-1231
1385,-1243
1386,-1248
1387,-1135
1388,-1262
1389,-1463
1390,-1107
1391,-1284
1392,-1059
1393,-1164
1394,-1192
1395,-1083
1396,-1190
1397,-1031
1398,-1074
1399,-1343
1400,-1188
1401,-1269
1402,-1207
1403,-1172
1404,-1196
1405,-1074
1406,-1167
1407,-1094
1408,-1301
1409,-1261
1410,-1126
1411,-1058
1412,-1234
1413,-1112
1414,-1189
1415,-1081
1416,-1139
1417,-1080
1418,-1046
1419,-1270
1420,-1115
1421,-1233
1422,-1116
1423,-1044
1424,-1109
1425,-1093
1426,-1144
1427,-1139
1428,-1166
1429,-1124
1430,-1380
1431,-1313
1432,-1207
1433,-1100
1434,-1109
1435,-1125
1436,-1212
1437,-1273
1438,-986
1439,-1191
1440,-1265
1441,-1170
1442,-1181
1443,-1284
1444,-1171
1445,-1133
1446,-1152
1447,-1080
1448,-1099
1449,-1167
1450,-1085
1451,-1088
1452,-1135
1453,-973
1454,-1169
1455,-1195
1456,-1154
1457,-1507
1458,-1194
1459,-1288
1460,-1110
1461,-1227
1462,-1117
1463,-1290
1464,-1105
1465,-1240
1466,-1229
1467,-1109
1468,-1239
1469,-1231
1470,-1027
1471,-1392
1472,-1018
1473,-1194
1474,-1266
1475,-1362
1476,-1213
1477,-1321
1478,-1180
1479,-1233
1480,-1192
1481,-1275
1482,-1060
1483,-1047
1484,-1180
1485,-1550
1486,-1148
1487,-1210
1488,-1100
1489,-1293
1490,-977
1491,-1208
1492,-1178
1493,-1117
1494,-1080
1495,-1239
1496,-1212
1497,-1200
1498,-1158
1499,-1027
1500,-1143
1501,-1268
1502,-1166
1503,-1181
1504,-1184
1505,-1070
1506,-1216
1507,-1201
1508,-1187
1509,-1095
1510,-1117
1511,-1077
1512,-1215
1513,-1043
1514,-1280
1515,-1085
1516,-1095
1517,-1302
1518,-1134
1519,-1201
1520,-1226
1521,-1097
1522,-1221
1523,-1344
1524,-1208
1525,-1038
1526,-1139
1527,-1200
1528,-1151
1529,-1127
1530,-1262
1531,-1098
1532,-1149
1533,-1213
1534,-1128
1535,-1153
1536,-1173
1537,-1065
1538,-1072
1539,-1288
1540,-1036
1541,-1206
1542,-1160
1543,-1129
1544,-986
1545,-1057
1546,-1104
1547,-1232
1548,-1147
1549,-1089
1550,-1226
1551,-1324
1552,-1126
1553,-1087
1554,-1240
1555,-1190
1556,-1244
1557,-1234
1558,-1059
1559,-1310
1560,-1136
1561,-1199
1562,-1210
1563,-1216
1564,-1480
1565,-960
1566,-985
1567,-1242
1568,-1224
1569,-1028
1570,-1301
1571,-1057
1572,-1135
1573,-1197
1574,-1024
1575,-1104
1576,-1093
1577,-995
1578,-1062
1579,-1129
1580,-1147
1581,-1158
1582,-1039
1583,-1363
1584,-1318
1585,-1149
1586,-1131
1587,-1122
1588,-1126
1589,-1312
1590,-1076
1591,-1109
1592,-1169
1593,-1130
1594,-1071
1595,-1174
1596,-1202
1597,-993
1598,-1201
1599,-1302
1600,-1015
1601,-1134
1602,-1168
1603,-1218
1604,-1287
1605,-1329
1606,-1202
1607,-1072
1608,-1188
1609,-1189
1610,-1257
1611,-1000
1612,-1007
1613,-1076
1614,-1103
1615,-1392
1616,-1242
1617,-1260
1618,-1248
1619,-999
1620,-1136
1621,-1292
1622,-1052
1623,-1057
1624,-1311
1625,-1180
1626,-1047
1627,-1027
1628,-1101
1629,-1222
1630,-1148
1631,-1416
1632,-1082
1633,-1018
1634,-1105
1635,-1188
1636,-1076
1637,-1093
1638,-1386
1639,-1101
1640,-1289
1641,-1099
1642,-1166
1643,-1147
1644,-1205
1645,-1219
1646,-1065
1647,-1178
1648,-1176
1649,-1042
1650,-1121
1651,-1019
1652,-1040
1653,-1131
1654,-1075
1655,-1059
1656,-1160
1657,-1067
1658,-1117
1659,-1123
1660,-1114
1661,-1215
1662,-1214
1663,-990
1664,-1067
1665,-1270
1666,-1160
1667,-1194
1668,-1183
1669,-1188
1670,-1045
1671,-1111
1672,-1171
1673,-974
1674,-1196
1675,-1026
1676,-1301
1677,-1234
1678,-1066
1679,-1212
1680,-1227
1681,-1235
1682,-1020
1683,-1127
1684,-1077
1685,-1241
1686,-1181
1687,-1331
1688,-1179
1689,-1313
1690,-1209
1691,-1264
1692,-1268
1693,-1193
1694,-1147
1695,-1299
1696,-1302
1697,-1078
1698,-1277
1699,-1167
1700,-1082
1701,-1198
1702,-1050
1703,-1132
1704,-1246
1705,-1163
1706,-1081
1707,-1120
1708,-1131
1709,-1063
1710,-1089
1711,-1174
1712,-1335
1713,-972
1714,-1128
1715,-1065
1716,-1171
1717,-1239
1718,-1109
1719,-1295
1720,-1108
1721,-1286
1722,-1000
1723,-1205
1724,-1163
1725,-1239
1726,-1076
1727,-1136
1728,-1009
1729,-1265
1730,-1057
1731,-1263
1732,-1255
1733,-1183
1734,-1194
1735,-1128
1736,-1042
1737,-1287
1738,-1177
1739,-1107
1740,-1324
1741,-1058
1742,-1069
1743,-1266
1744,-1076
1745,-1230
1746,-989
1747,-1006
1748,-1015
1749,-1055
1750,-1162
1751,-1320
1752,-1079
1753,-1047
1754,-1196
1755,-1140
1756,-1004
1757,-1394
1758,-1150
1759,-1026
1760,-1215
1761,-1080
1762,-1195
1763,-1281
1764,-1229
1765,-1126
1766,-1171
1767,-1291
1768,-1180
1769,-1275
1770,-1206
1771,-1147
1772,-1285
1773,-1172
1774,-1270
1775,-1194
1776,-1119
1777,-1136
1778,-1180
1779,-1122
1780,-1279
1781,-1053
1782,-1090
1783,-1047
1784,-1099
1785,-1219
1786,-1140
1787,-1290
1788,-1222
1789,-1100
1790,-1221
1791,-1111
1792,-1100
1793,-1081
1794,-1087
1795,-1085
1796,-1218
1797,-1157
1798,-1269
1799,-1379
1800,-973
1801,-1278
1802,-1149
1803,-1049
1804,-1121
1805,-1134
1806,-1071
1807,-1165
1808,-1302
1809,-1197
1810,-1174
1811,-1055
1812,-1167
1813,-1190
1814,-1177
1815,-1286
1816,-1030
1817,-1379
1818,-1226
1819,-1092
1820,-1317
1821,-1283
1822,-1099
1823,-1100
1824,-1070
1825,-1049
1826,-1203
1827,-1002
1828,-1011
1829,-980
1830,-1280
1831,-1182
1832,-1111
1833,-1223
1834,-992
1835,-1339
1836,-1133
1837,-1148
1838,-1105
1839,-1367
1840,-972
1841,-976
1842,-1309
1843,-1182
1844,-1212
1845,-1305
1846,-1133
1847,-1111
1848,-1148
1849,-1080
1850,-1412
1851,-1105
1852,-1163
1853,-991
1854,-1146
1855,-1071
1856,-1297
1857,-1132
1858,-1194
1859,-1110
1860,-1088
1861,-1252
1862,-940
1863,-1079
1864,-1296
1865,-1317
1866,-1054
1867,-1076
1868,-1351
1869,-975
1870,-1006
1871,-1129
1872,-1065
1873,-1103
1874,-1246
1875,-1060
1876,-974
1877,-1140
1878,-1310
1879,-1386
1880,-1148
1881,-1245
1882,-1169
1883,-1216
1884,-1052
1885,-1069
1886,-1069
1887,-1206
1888,-1154
1889,-1177
1890,-1034
1891,-1361
1892,-1035
1893,-1340
1894,-996
1895,-1115
1896,-1073
1897,-963
1898,-1192
1899,-1068
1900,-1059
1901,-1047
1902,-1139
1903,-1035
1904,-1227
1905,-934
1906,-1271
1907,-988
1908,-1314
1909,-1281
1910,-1053
1911,-1058
1912,-1131
1913,-1185
1914,-1000
1915,-1115
1916,-1257
1917,-1020
1918,-1059
1919,-994
1920,-1184
1921,-1154
1922,-1228
1923,-1113
1924,-1065
1925,-1272
1926,-1207
1927,-1130
1928,-1022
1929,-1064
1930,-1114
1931,-1047
1932,-1100
1933,-1023
1934,-1016
1935,-1190
1936,-1040
1937,-1234
1938,-966
1939,-1053
1940,-1196
1941,-1056
1942,-1087
1943,-1183
1944,-1128
1945,-1130
1946,-1249
1947,-1315
1948,-960
1949,-1167
1950,-1107
1951,-1066
1952,-1155
1953,-1056
1954,-1065
1955,-1282
1956,-1313
1957,-1282
1958,-990
1959,-1141
1960,-1091
1961,-1134
1962,-1148
1963,-1068
1964,-1113
1965,-1132
1966,-1132
1967,-1306
1968,-1162
1969,-1287
1970,-934
1971,-1029
1972,-1197
1973,-1123
1974,-1149
1975,-1031
1976,-1206
1977,-1176
1978,-1072
1979,-1265
1980,-1143
1981,-1000
1982,-1039
1983,-1132
1984,-1173
1985,-1132
1986,-1048
1987,-1080
1988,-1024
1989,-1284
1990,-1148
1991,-1086
1992,-1133
1993,-1193
1994,-1232
1995,-1106
1996,-1010
1997,-1314
1998,-1111
1999,-1049
2000,-1003
2001,-1298
2002,-1068
2003,-1073
2004,-1293
2005,-1167
2006,-1297
2007,-1180
2008,-1019
2009,-1103
2010,-1160
2011,-1177
2012,-1182
2013,-987
2014,-1150
2015,-1116
2016,-1042
2017,-1024
2018,-1235
2019,-1262
2020,-1227
2021,-1347
2022,-1178
2023,-1188
2024,-1149
2025,-1183
2026,-1114
2027,-1104
2028,-1079
2029,-1138
2030,-1219
2031,-1267
2032,-1080
2033,-1107
2034,-1017
2035,-1137
2036,-1016
2037,-1080
2038,-1177
2039,-1242
2040,-1022
2041,-1022
2042,-1062
2043,-1088
2044,-1071
2045,-1142
2046,-1119
2047,-1138
2048,-1258
2049,-1010
2050,-1204
2051,-1090
2052,-1279
2053,-1078
2054,-1152
2055,-957
2056,-987
2057,-1033
2058,-1071
2059,-1295
2060,-1017
2061,-1090
2062,-1180
2063,-1197
2064,-1141
2065,-1085
2066,-1125
2067,-1125
2068,-980
2069,-1151
2070,-1192
2071,-1383
2072,-1140
2073,-1223
2074,-1198
2075,-1092
2076,-1281
2077,-1063
2078,-1178
2079,-1015
2080,-1077
2081,-1099
2082,-1055
2083,-1120
2084,-1279
2085,-1127
2086,-1206
2087,-1106
2088,-1097
2089,-1126
2090,-1078
2091,-1097
2092,-1181
2093,-1042
2094,-1054
2095,-1110
2096,-1062
2097,-1039
2098,-1045
2099,-1117
2100,-1116
2101,-1129
2102,-1152
2103,-1091
2104,-906
2105,-1005
2106,-1258
2107,-1005
2108,-1399
2109,-1022
2110,-1147
2111,-1197
2112,-1216
2113,-1126
2114,-1032
2115,-1253
2116,-1215
2117,-1203
2118,-1000
2119,-1185
2120,-1148
2121,-1129
2122,-1038
2123,-1060
2124,-1334
2125,-1197
2126,-1013
2127,-1031
2128,-1311
2129,-988
2130,-1056
2131,-1152
2132,-1144
2133,-1105
2134,-1165
2135,-1013
2136,-1037
2137,-1016
2138,-998
2139,-1202
2140,-1074
2141,-1144
2142,-1253
2143,-1210
2144,-1096
2145,-1035
2146,-1204
