,reward
532,-2155
533,-3042
534,-2575
535,-2416
536,-2428
537,-2491
538,-2599
539,-2304
540,-3046
541,-2254
542,-2475
543,-3203
544,-2322
545,-2423
546,-2238
547,-2515
548,-2240
549,-2184
550,-2093
551,-1967
552,-2290
553,-2428
554,-2551
555,-2347
556,-2458
557,-2567
558,-2567
559,-2466
560,-2493
561,-2219
562,-2591
563,-2441
564,-2384
565,-2201
566,-2847
567,-2767
568,-2177
569,-2170
570,-2186
571,-2702
572,-2196
573,-2128
574,-2276
575,-2331
576,-2802
577,-2241
578,-2168
579,-2152
580,-1989
581,-2755
582,-2279
583,-2361
584,-2440
585,-2589
586,-2472
587,-3017
588,-2654
589,-2287
590,-2385
591,-2606
592,-2563
593,-2142
594,-2306
595,-2461
596,-2348
597,-2182
598,-2620
599,-2769
600,-2463
601,-2315
602,-2601
603,-2881
604,-2740
605,-2650
606,-2410
607,-2176
608,-2611
609,-2152
610,-2610
611,-2163
612,-2558
613,-2362
614,-2148
615,-2055
616,-2843
617,-2535
618,-2426
619,-3138
620,-2376
621,-2330
622,-2357
623,-2361
624,-2635
625,-2433
626,-2558
627,-2283
628,-2498
629,-2712
630,-2582
631,-2345
632,-2045
633,-2488
634,-2498
635,-2112
636,-2630
637,-2343
638,-3256
639,-2344
640,-2501
641,-2312
642,-2833
643,-2617
644,-2119
645,-2517
646,-2835
647,-2564
648,-2392
649,-2271
650,-2180
651,-2004
652,-2374
653,-2114
654,-2507
655,-2219
656,-2362
657,-2146
658,-2172
659,-2323
660,-2831
661,-2315
662,-2013
663,-2770
664,-2080
665,-2463
666,-2197
667,-2072
668,-2772
669,-2457
670,-2349
671,-2501
672,-2454
673,-2631
674,-2697
675,-2297
676,-2019
677,-2699
678,-2096
679,-2273
680,-2422
681,-2627
682,-2123
683,-2377
684,-2193
685,-2336
686,-2478
687,-1944
688,-2468
689,-2635
690,-2447
691,-2667
692,-2564
693,-2603
694,-2699
695,-2042
696,-2233
697,-2690
698,-2090
699,-2430
700,-2519
701,-2332
702,-2440
703,-2305
704,-2334
705,-2089
706,-2351
707,-2289
708,-2172
709,-2421
710,-2431
711,-2117
712,-2035
713,-2743
714,-2261
715,-2208
716,-2525
717,-2568
718,-2195
719,-2426
720,-2288
721,-2207
722,-2029
723,-2072
724,-2799
725,-2334
726,-2179
727,-2444
728,-2331
729,-2330
730,-2626
731,-2349
732,-2811
733,-2960
734,-2035
735,-2314
736,-2908
737,-2573
738,-2108
739,-2462
740,-2374
741,-2467
742,-2852
743,-2241
744,-2665
745,-2106
746,-2195
747,-1982
748,-2106
749,-2504
750,-2315
751,-2301
752,-2434
753,-2224
754,-2507
755,-2389
756,-2357
757,-2203
758,-1712
759,-2530
760,-2174
761,-2369
762,-2244
763,-2307
764,-2115
765,-2573
766,-2272
767,-1968
768,-2493
769,-1948
770,-2295
771,-2426
772,-2273
773,-2251
774,-2016
775,-2568
776,-1773
777,-2473
778,-2554
779,-2388
780,-2387
781,-2292
782,-2745
783,-2385
784,-1929
785,-2158
786,-2125
787,-2684
788,-2053
789,-2130
790,-2596
791,-1997
792,-2342
793,-2337
794,-2437
795,-2044
796,-2188
797,-2527
798,-2848
799,-2462
800,-2103
801,-2310
802,-2072
803,-2123
804,-2436
805,-2503
806,-2341
807,-1846
808,-2674
809,-2492
810,-2699
811,-2227
812,-2350
813,-2132
814,-1839
815,-1960
816,-2264
817,-3055
818,-2174
819,-2186
820,-2583
821,-1848
822,-2562
823,-2301
824,-2562
825,-2335
826,-1732
827,-2491
828,-2249
829,-2430
830,-2226
831,-2016
832,-2238
833,-2136
834,-2192
835,-2605
836,-2226
837,-2650
838,-1812
839,-2201
840,-2330
841,-2308
842,-2244
843,-2577
844,-2340
845,-1796
846,-2013
847,-2634
848,-2181
849,-2741
850,-2391
851,-2015
852,-1913
853,-2451
854,-2212
855,-2058
856,-2593
857,-2377
858,-2337
859,-2247
860,-2341
861,-2679
862,-2425
863,-2665
864,-2047
865,-1880
866,-2557
867,-2354
868,-2096
869,-2288
870,-2167
871,-2429
872,-2140
873,-2359
874,-2498
875,-2589
876,-2205
877,-2097
878,-2204
879,-2175
880,-1921
881,-1990
882,-2461
883,-2329
884,-1986
885,-2539
886,-2435
887,-2390
888,-2261
889,-1680
890,-2303
891,-2079
892,-2359
893,-1827
894,-2220
895,-2592
896,-2322
897,-2601
898,-2101
899,-2112
900,-2115
901,-2181
902,-2221
903,-1964
904,-1880
905,-1985
906,-2146
907,-1957
908,-2412
909,-2323
910,-2264
911,-2454
912,-2173
913,-2464
914,-2205
915,-2178
916,-2209
917,-2146
918,-2032
919,-2599
920,-2491
921,-2142
922,-2106
923,-3002
924,-2546
925,-2437
926,-2209
927,-2370
928,-2636
929,-2401
930,-2625
931,-1919
932,-2148
933,-2673
934,-2246
935,-2231
936,-2365
937,-2278
938,-3215
939,-2401
940,-2159
941,-2298
942,-2100
943,-2627
944,-2360
945,-2164
946,-2238
947,-2330
948,-2137
949,-1868
950,-2238
951,-2154
952,-2223
953,-2325
954,-2374
955,-1769
956,-2338
957,-2313
958,-2077
959,-2043
960,-2405
961,-2251
962,-2138
963,-2223
964,-2232
965,-2749
966,-2151
967,-2063
968,-1831
969,-2658
970,-2066
971,-2307
972,-2263
973,-2151
974,-2053
975,-2162
976,-2169
977,-2059
978,-2343
979,-2227
980,-1993
981,-2323
982,-2163
983,-2211
984,-2346
985,-2191
986,-2191
987,-2443
988,-2318
989,-1994
990,-1885
991,-1827
992,-2233
993,-1906
994,-2014
995,-1938
996,-2468
997,-2614
998,-2006
999,-2285
1000,-1907
1001,-2219
1002,-2122
1003,-2238
1004,-2149
1005,-2007
1006,-2570
1007,-2193
1008,-2034
1009,-2362
1010,-2127
1011,-2031
1012,-2503
1013,-2369
1014,-2118
