,reward
532,-2848
533,-2721
534,-2721
535,-3110
536,-2567
537,-2838
538,-3433
539,-2672
540,-3468
541,-3081
542,-3053
543,-2761
544,-2741
545,-2953
546,-5437
547,-3213
548,-2928
549,-3031
550,-3208
551,-2694
552,-3350
553,-2383
554,-2611
555,-2777
556,-3055
557,-3032
558,-2613
559,-3520
560,-2756
561,-2753
562,-2497
563,-3066
564,-2852
565,-3308
566,-2849
567,-2978
568,-3176
569,-2828
570,-2843
571,-3014
572,-2834
573,-2561
574,-3348
575,-3307
576,-3074
577,-2863
578,-3489
579,-3005
580,-2465
581,-2511
582,-2656
583,-3165
584,-2916
585,-2891
586,-2864
587,-2969
588,-3056
589,-2891
590,-3043
591,-2665
592,-2923
593,-4132
594,-2668
595,-2488
596,-2895
597,-2561
598,-2459
599,-2762
600,-2607
601,-3169
602,-2411
603,-2584
604,-2901
605,-2966
606,-2680
607,-3073
608,-3047
609,-2909
610,-3447
611,-3186
612,-2583
613,-2880
614,-2544
615,-2709
616,-2829
617,-2759
618,-2895
619,-3028
620,-2736
621,-3272
622,-2596
623,-3316
624,-2550
625,-3193
626,-2714
627,-2619
628,-3126
629,-3006
630,-3335
631,-2779
632,-3067
633,-2801
634,-2949
635,-3144
636,-3223
637,-2547
638,-3041
639,-2984
640,-2820
641,-2160
642,-2800
643,-2845
644,-3046
645,-2751
646,-2992
647,-2561
648,-2747
649,-2913
650,-3163
651,-2778
652,-2553
653,-2807
654,-2654
655,-2666
656,-2701
657,-3176
658,-2410
659,-3176
660,-2895
661,-2835
662,-2641
663,-2601
664,-2778
665,-3396
666,-3172
667,-2881
668,-2407
669,-2930
670,-2542
671,-2953
672,-2746
673,-3549
674,-2809
675,-3304
676,-2815
677,-2718
678,-2599
679,-2757
680,-2568
681,-2612
682,-2456
683,-2736
684,-2800
685,-2811
686,-2488
687,-2683
688,-2833
689,-2739
690,-2742
691,-3281
692,-2646
693,-2849
694,-2323
695,-2774
696,-2692
697,-2609
698,-2660
699,-2376
700,-2866
701,-2420
702,-2913
703,-2888
704,-2915
705,-2936
706,-3313
707,-3124
708,-2723
709,-3140
710,-2998
711,-2634
712,-2781
713,-2924
714,-2753
715,-2876
716,-2395
717,-2974
718,-2384
719,-2876
720,-2942
721,-3015
722,-2790
723,-2492
724,-3056
725,-2306
726,-2598
727,-2969
728,-2847
729,-2458
730,-2252
731,-2405
732,-2602
733,-2436
734,-2635
735,-2927
736,-2848
737,-2346
738,-2790
739,-2543
740,-2232
741,-3061
742,-2684
743,-2786
744,-2581
745,-3191
746,-2931
747,-3200
748,-2375
749,-2808
750,-2659
751,-2478
752,-2714
753,-2830
754,-2924
755,-2922
756,-2733
757,-2473
758,-2569
759,-3204
760,-2579
761,-3093
762,-2770
763,-2441
764,-2373
765,-2852
766,-3734
767,-3426
768,-2574
769,-3082
770,-2668
771,-2894
772,-3103
773,-2624
774,-2833
775,-2192
776,-2649
777,-2866
778,-3153
779,-2369
780,-2862
781,-2547
782,-2509
783,-2809
784,-2340
785,-2736
786,-2197
787,-3176
788,-2199
789,-3206
790,-2315
791,-2716
792,-2468
793,-2592
794,-2784
795,-2603
796,-3069
797,-2784
798,-3464
799,-3533
800,-2471
801,-2675
802,-2541
803,-2831
804,-3057
805,-2911
806,-2285
807,-3105
808,-2572
809,-2857
810,-2947
811,-2585
812,-2808
813,-2304
814,-2689
815,-2367
816,-3475
817,-2969
818,-2541
819,-2501
820,-2369
821,-2751
822,-2591
823,-2276
824,-2517
825,-2517
826,-2737
827,-3030
828,-2289
